processor,node,bw
0-4-6-7,6,23782.72
0-4-6-7,7,17549.2
0-5-6-7,0,19242.719999999998
0-5-6-7,1,14326.48
0-5-6-7,2,22418.08
0-5-6-7,3,18421.2
0-5-6-7,4,14892.24
0-5-6-7,5,15802.08
0-5-6-7,6,20621.440000000002
0-5-6-7,7,18545.280000000002
1-2-3-4,0,14962.640000000003
1-2-3-4,1,13229.759999999998
1-2-3-4,2,20110.320000000003
1-2-3-4,3,23763.120000000003
1-2-3-4,4,23977.040000000005
1-2-3-4,5,17435.04
1-2-3-4,6,11776.08
1-2-3-4,7,13576.48
1-2-3-5,0,14494.08
1-2-3-5,1,12490.960000000001
1-2-3-5,2,22123.039999999997
1-2-3-5,3,23738.56
1-2-3-5,4,22676.800000000003
1-2-3-5,5,22316.16
1-2-3-5,6,13910.800000000001
1-2-3-5,7,15295.920000000002
1-2-3-6,0,14954.559999999998
1-2-3-6,1,12617.6
1-2-3-6,2,19736.320000000003
1-2-3-6,3,21645.840000000004
1-2-3-6,4,21974.0
1-2-3-6,5,17697.44
1-2-3-6,6,13788.320000000002
1-2-3-6,7,16116.159999999998
1-2-3-7,0,14456.159999999998
1-2-3-7,1,13210.800000000001
1-2-3-7,2,20903.84
1-2-3-7,3,23758.320000000003
1-2-3-7,4,18060.4
1-2-3-7,5,20735.28
1-2-3-7,6,13469.04
1-2-3-7,7,15241.520000000002
1-2-4-5,0,13875.680000000002
1-2-4-5,1,12159.52
1-2-4-5,2,23408.4
1-2-4-5,3,22180.640000000003
1-2-4-5,4,24339.760000000002
1-2-4-5,5,19486.96
1-2-4-5,6,19636.16
1-2-4-5,7,15166.88
1-2-4-6,0,22045.120000000003
1-2-4-6,1,18274.24
1-2-4-6,2,23003.68
1-2-4-6,3,20473.440000000002
1-2-4-6,4,23048.08
1-2-4-6,5,17558.0
1-2-4-6,6,19646.16
1-2-4-6,7,14852.800000000001
1-2-4-7,0,19263.600000000002
1-2-4-7,1,18562.0
1-2-4-7,2,23041.12
1-2-4-7,3,20512.480000000003
1-2-4-7,4,19545.2
1-2-4-7,5,17346.16
1-2-4-7,6,17668.079999999998
1-2-4-7,7,20373.12
1-2-5-6,0,19378.72
1-2-5-6,1,17481.760000000002
1-2-5-6,2,23920.32
1-2-5-6,3,17397.52
1-2-5-6,4,22184.88
1-2-5-6,5,19083.840000000004
1-2-5-6,6,19714.800000000003
1-2-5-6,7,22104.16
1-2-5-7,0,18183.040000000005
1-2-5-7,1,16394.72
1-2-5-7,2,23490.32
1-2-5-7,3,18818.4
1-2-5-7,4,17574.8
1-2-5-7,5,21329.600000000002
1-2-5-7,6,18107.359999999997
1-2-5-7,7,22573.440000000002
1-2-6-7,0,19144.16
1-2-6-7,1,14349.36
1-2-6-7,2,23009.76
1-2-6-7,3,17018.0
1-2-6-7,4,13076.400000000001
1-2-6-7,5,13186.080000000002
1-2-6-7,6,16400.640000000003
1-2-6-7,7,23069.920000000002
1-3-4-5,0,13394.400000000001
1-3-4-5,1,13965.760000000002
1-3-4-5,2,19297.920000000002
1-3-4-5,3,22985.600000000002
1-3-4-5,4,24380.72
1-3-4-5,5,21628.4
1-3-4-5,6,18517.600000000002
1-3-4-5,7,15119.6
1-3-4-6,0,17863.36
1-3-4-6,1,20730.4
1-3-4-6,2,21661.600000000002
1-3-4-6,3,22170.320000000003
1-3-4-6,4,23284.4
1-3-4-6,5,16407.84
1-3-4-6,6,17867.04
1-3-4-6,7,13925.68
1-3-4-7,0,17288.48
1-3-4-7,1,22649.36
1-3-4-7,2,21726.800000000003
1-3-4-7,3,22248.640000000003
1-3-4-7,4,19489.760000000002
1-3-4-7,5,20501.68
1-3-4-7,6,17124.72
1-3-4-7,7,20066.240000000005
1-3-5-6,0,17296.24
1-3-5-6,1,19061.120000000003
1-3-5-6,2,19281.120000000003
1-3-5-6,3,22173.920000000002
1-3-5-6,4,22079.2
1-3-5-6,5,20297.2
1-3-5-6,6,18333.840000000004
1-3-5-6,7,20811.600000000002
1-3-5-7,0,15712.160000000002
1-3-5-7,1,19232.88
1-3-5-7,2,19292.079999999998
1-3-5-7,3,22238.24
1-3-5-7,4,17341.920000000002
1-3-5-7,5,22044.000000000004
1-3-5-7,6,15657.2
1-3-5-7,7,18793.04
1-3-6-7,0,17321.2
1-3-6-7,1,15403.359999999999
1-3-6-7,2,21579.68
1-3-6-7,3,21072.24
1-3-6-7,4,13043.44
1-3-6-7,5,13865.2
1-3-6-7,6,14756.560000000001
1-3-6-7,7,20283.6
1-4-5-6,0,13979.840000000004
1-4-5-6,1,11873.28
1-4-5-6,2,20792.4
1-4-5-6,3,20695.68
1-4-5-6,4,22083.440000000002
1-4-5-6,5,18273.920000000002
1-4-5-6,6,19479.92
1-4-5-6,7,14464.160000000002
1-4-5-7,0,15266.0
1-4-5-7,1,15180.560000000001
1-4-5-7,2,20876.16
1-4-5-7,3,20735.520000000004
1-4-5-7,4,16260.960000000001
1-4-5-7,5,21443.36
1-4-5-7,6,18000.8
1-4-5-7,7,15222.160000000002
1-4-6-7,0,20030.4
1-4-6-7,1,15686.96
1-4-6-7,2,21171.68
1-4-6-7,3,19600.559999999998
1-4-6-7,4,14539.120000000003
1-4-6-7,5,14540.64
1-4-6-7,6,16318.88
1-4-6-7,7,17952.0
1-5-6-7,0,19433.840000000004
1-5-6-7,1,13939.04
1-5-6-7,2,20815.920000000002
1-5-6-7,3,17939.680000000004
1-5-6-7,4,14840.560000000001
1-5-6-7,5,15608.0
1-5-6-7,6,18679.84
1-5-6-7,7,23435.92
2-3-4-5,0,8894.72
2-3-4-5,1,9012.960000000001
2-3-4-5,2,25016.48
2-3-4-5,3,22996.08
2-3-4-5,4,24461.600000000002
2-3-4-5,5,23885.040000000005
2-3-4-5,6,12651.92
2-3-4-5,7,10624.96
2-3-4-6,0,12875.2
2-3-4-6,1,12348.0
2-3-4-6,2,24513.760000000002
2-3-4-6,3,22393.040000000005
2-3-4-6,4,23344.800000000003
2-3-4-6,5,15293.04
2-3-4-6,6,14448.0
2-3-4-6,7,14899.36
2-3-4-7,0,13539.68
2-3-4-7,1,12955.2
2-3-4-7,2,24415.440000000002
2-3-4-7,3,23630.96
2-3-4-7,4,19443.52
2-3-4-7,5,22142.320000000003
2-3-4-7,6,14031.36
2-3-4-7,7,13785.2
2-3-5-6,0,12054.32
2-3-5-6,1,12250.64
2-3-5-6,2,25106.0
2-3-5-6,3,18625.280000000002
2-3-5-6,4,22199.36
2-3-5-6,5,21437.68
2-3-5-6,6,15559.04
2-3-5-6,7,14337.84
2-3-5-7,0,13476.880000000003
2-3-5-7,1,12123.599999999999
2-3-5-7,2,25080.48
2-3-5-7,3,20154.88
2-3-5-7,4,17459.840000000004
2-3-5-7,5,23265.760000000002
2-3-5-7,6,15466.48
2-3-5-7,7,16376.08
2-3-6-7,0,13561.760000000002
2-3-6-7,1,11937.68
2-3-6-7,2,24534.48
2-3-6-7,3,17736.56
2-3-6-7,4,13110.800000000001
2-3-6-7,5,15221.920000000002
2-3-6-7,6,14947.68
2-3-6-7,7,14840.0
2-4-5-6,0,13270.800000000001
2-4-5-6,1,13561.84
2-4-5-6,2,24240.960000000003
2-4-5-6,3,17354.72
2-4-5-6,4,23693.280000000002
2-4-5-6,5,16522.16
2-4-5-6,6,21214.64
2-4-5-6,7,14716.800000000001
2-4-5-7,0,14175.6
2-4-5-7,1,11980.880000000001
2-4-5-7,2,24168.480000000003
2-4-5-7,3,18696.64
2-4-5-7,4,16277.359999999999
2-4-5-7,5,22926.08
2-4-5-7,6,19974.08
2-4-5-7,7,15626.32
2-4-6-7,0,20506.48
2-4-6-7,1,15356.400000000001
2-4-6-7,2,24052.880000000005
2-4-6-7,3,16866.88
2-4-6-7,4,14574.0
2-4-6-7,5,15039.6
2-4-6-7,6,24322.88
2-4-6-7,7,15892.720000000001
2-5-6-7,0,18130.64
2-5-6-7,1,15152.88
2-5-6-7,2,24324.160000000003
2-5-6-7,3,16274.160000000003
2-5-6-7,4,14866.0
2-5-6-7,5,15080.0
2-5-6-7,6,20952.16
2-5-6-7,7,22906.08
3-4-5-6,0,11506.960000000001
3-4-5-6,1,13128.080000000002
3-4-5-6,2,22219.28
3-4-5-6,3,21349.04
3-4-5-6,4,23741.36
3-4-5-6,5,18140.4
3-4-5-6,6,19994.880000000005
3-4-5-6,7,13459.520000000002
3-4-5-7,0,13556.720000000001
3-4-5-7,1,13625.040000000003
3-4-5-7,2,22306.320000000003
3-4-5-7,3,21393.52
3-4-5-7,4,16397.52
3-4-5-7,5,23523.040000000005
3-4-5-7,6,19443.6
3-4-5-7,7,15181.359999999999
3-4-6-7,0,18835.120000000003
3-4-6-7,1,15430.08
3-4-6-7,2,22691.84
3-4-6-7,3,20999.600000000002
3-4-6-7,4,15067.120000000003
3-4-6-7,5,14747.279999999999
3-4-6-7,6,21525.76
3-4-6-7,7,14848.480000000003
3-5-6-7,0,18180.64
3-5-6-7,1,14295.36
3-5-6-7,2,22283.68
3-5-6-7,3,19383.120000000003
3-5-6-7,4,14904.400000000001
3-5-6-7,5,15423.680000000002
3-5-6-7,6,18108.079999999998
3-5-6-7,7,20144.640000000003
4-5-6-7,0,12999.44
4-5-6-7,1,10584.720000000001
4-5-6-7,2,22391.040000000005
4-5-6-7,3,17883.76
4-5-6-7,4,14663.44
4-5-6-7,5,14384.960000000001
4-5-6-7,6,20973.280000000002
4-5-6-7,7,13429.279999999999
