processor,node,bw
3-4-5-7,2,22246.800000000003
3-4-5-7,3,20855.760000000002
3-4-5-7,4,17829.28
3-4-5-7,5,22933.12
3-4-5-7,6,19192.559999999998
3-4-5-7,7,16399.76
3-4-6-7,0,19146.480000000003
3-4-6-7,1,15316.720000000001
3-4-6-7,2,22405.28
3-4-6-7,3,21861.440000000002
3-4-6-7,4,16875.120000000003
3-4-6-7,5,15600.88
3-4-6-7,6,22679.84
3-4-6-7,7,16181.120000000003
3-5-6-7,0,18216.72
3-5-6-7,1,14217.2
3-5-6-7,2,22204.640000000003
3-5-6-7,3,20192.64
3-5-6-7,4,16709.76
3-5-6-7,5,16645.52
3-5-6-7,6,18919.839999999997
3-5-6-7,7,20093.039999999997
4-5-6-7,0,14162.88
4-5-6-7,1,9924.24
4-5-6-7,2,22449.36
4-5-6-7,3,18548.16
4-5-6-7,4,16580.64
4-5-6-7,5,15547.440000000002
4-5-6-7,6,21611.040000000005
4-5-6-7,7,16059.44
