processor,node,bw
0-2-5-6,7,17990.08
0-2-5-7,0,21390.08
0-2-5-7,1,16973.600000000002
0-2-5-7,2,25325.68
0-2-5-7,3,19742.88
0-2-5-7,4,17391.120000000003
0-2-5-7,5,22534.480000000003
0-2-5-7,6,20977.04
0-2-5-7,7,20446.72
0-2-6-7,0,22639.920000000002
0-2-6-7,1,15330.0
0-2-6-7,2,24274.24
0-2-6-7,3,17527.920000000002
0-2-6-7,4,13278.48
0-2-6-7,5,13613.119999999999
0-2-6-7,6,24109.120000000003
0-2-6-7,7,18757.359999999997
0-3-4-5,0,14890.159999999998
0-3-4-5,1,16535.2
0-3-4-5,2,22276.240000000005
0-3-4-5,3,21160.480000000003
0-3-4-5,4,23874.48
0-3-4-5,5,22493.68
0-3-4-5,6,18232.48
0-3-4-5,7,15443.84
0-3-4-6,0,20614.320000000003
0-3-4-6,1,15665.840000000004
0-3-4-6,2,22631.760000000002
0-3-4-6,3,21617.600000000006
0-3-4-6,4,23115.2
0-3-4-6,5,18173.680000000004
0-3-4-6,6,21861.04
0-3-4-6,7,13617.120000000003
0-3-4-7,0,19818.0
0-3-4-7,1,22137.84
0-3-4-7,2,22555.2
0-3-4-7,3,22116.800000000003
0-3-4-7,4,20081.680000000004
0-3-4-7,5,19642.640000000003
0-3-4-7,6,19576.16
0-3-4-7,7,16352.560000000001
0-3-5-6,0,18925.359999999997
0-3-5-6,1,15002.640000000003
0-3-5-6,2,22210.800000000003
0-3-5-6,3,22528.559999999998
0-3-5-6,4,22021.760000000002
0-3-5-6,5,20987.920000000002
0-3-5-6,6,20824.560000000005
0-3-5-6,7,15142.720000000001
0-3-5-7,0,18607.52
0-3-5-7,1,19743.92
0-3-5-7,2,23318.24
0-3-5-7,3,22010.800000000003
0-3-5-7,4,16921.120000000003
0-3-5-7,5,22586.320000000003
0-3-5-7,6,18356.8
0-3-5-7,7,20027.920000000002
0-3-6-7,0,20730.480000000003
0-3-6-7,1,15482.48
0-3-6-7,2,22384.08
0-3-6-7,3,20052.640000000003
0-3-6-7,4,13135.68
0-3-6-7,5,13654.48
0-3-6-7,6,22368.960000000003
0-3-6-7,7,17417.44
0-4-5-6,0,16841.04
0-4-5-6,1,15984.48
0-4-5-6,2,21675.280000000002
0-4-5-6,3,19886.399999999998
0-4-5-6,4,22967.280000000002
0-4-5-6,5,19818.640000000003
0-4-5-6,6,23084.72
0-4-5-6,7,15400.88
0-4-5-7,0,16119.6
0-4-5-7,1,15999.6
0-4-5-7,2,22371.68
0-4-5-7,3,20237.36
0-4-5-7,4,17078.16
0-4-5-7,5,22120.96
0-4-5-7,6,20438.4
0-4-5-7,7,16451.600000000002
0-4-6-7,0,22010.239999999998
0-4-6-7,1,15460.0
0-4-6-7,2,22110.48
0-4-6-7,3,18407.76
0-4-6-7,4,15861.44
0-4-6-7,5,15167.920000000002
0-4-6-7,6,23736.800000000003
0-4-6-7,7,17419.36
0-5-6-7,0,19702.72
0-5-6-7,1,16077.279999999999
0-5-6-7,2,22383.2
0-5-6-7,3,18175.120000000003
0-5-6-7,4,15888.720000000001
0-5-6-7,5,18650.32
0-5-6-7,6,21666.08
0-5-6-7,7,18479.440000000002
1-2-3-4,0,15058.640000000003
1-2-3-4,1,15315.760000000002
1-2-3-4,2,21350.640000000003
1-2-3-4,3,24135.440000000002
1-2-3-4,4,23941.120000000003
1-2-3-4,5,18329.04
1-2-3-4,6,12327.36
1-2-3-4,7,14410.560000000001
1-2-3-5,0,14404.560000000001
1-2-3-5,1,14541.2
1-2-3-5,2,23229.04
1-2-3-5,3,23548.400000000005
1-2-3-5,4,22281.36
1-2-3-5,5,23265.680000000004
1-2-3-5,6,15182.0
1-2-3-5,7,14490.400000000001
1-2-3-6,0,15766.88
1-2-3-6,1,14156.560000000001
1-2-3-6,2,21349.36
1-2-3-6,3,22777.2
1-2-3-6,4,21178.48
1-2-3-6,5,18406.24
1-2-3-6,6,15754.0
1-2-3-6,7,17403.52
1-2-3-7,0,14764.559999999998
1-2-3-7,1,15541.44
1-2-3-7,2,20842.880000000005
1-2-3-7,3,24044.240000000005
1-2-3-7,4,17120.320000000003
1-2-3-7,5,20664.88
1-2-3-7,6,15197.6
1-2-3-7,7,17074.960000000003
1-2-4-5,0,14820.800000000001
1-2-4-5,1,13244.72
1-2-4-5,2,23648.08
1-2-4-5,3,22192.96
1-2-4-5,4,23122.480000000003
1-2-4-5,5,19801.280000000002
1-2-4-5,6,19563.52
1-2-4-5,7,15194.800000000001
1-2-4-6,0,21949.600000000002
1-2-4-6,1,19165.28
1-2-4-6,2,22177.2
1-2-4-6,3,18702.559999999998
1-2-4-6,4,22419.04
1-2-4-6,5,17907.2
1-2-4-6,6,20871.04
1-2-4-6,7,16460.320000000003
1-2-4-7,0,20583.12
1-2-4-7,1,18833.600000000002
1-2-4-7,2,22927.039999999997
1-2-4-7,3,19726.800000000003
1-2-4-7,4,19870.56
1-2-4-7,5,19706.88
1-2-4-7,6,16648.0
1-2-4-7,7,20604.08
1-2-5-6,0,19448.24
1-2-5-6,1,16861.920000000002
1-2-5-6,2,23535.84
1-2-5-6,3,17476.16
1-2-5-6,4,22042.160000000003
1-2-5-6,5,19211.040000000005
1-2-5-6,6,21219.680000000004
1-2-5-6,7,22011.760000000002
1-2-5-7,0,18514.16
1-2-5-7,1,17188.64
1-2-5-7,2,23647.920000000002
1-2-5-7,3,18781.52
1-2-5-7,4,16955.76
1-2-5-7,5,20878.880000000005
1-2-5-7,6,17583.120000000003
1-2-5-7,7,22178.08
1-2-6-7,0,19087.44
1-2-6-7,1,16259.84
1-2-6-7,2,23173.520000000004
1-2-6-7,3,17671.52
1-2-6-7,4,13016.960000000001
1-2-6-7,5,14345.280000000002
1-2-6-7,6,16642.88
1-2-6-7,7,22376.4
1-3-4-5,0,15460.320000000002
1-3-4-5,1,15222.160000000002
1-3-4-5,2,20866.4
1-3-4-5,3,23596.48
1-3-4-5,4,24264.24
1-3-4-5,5,23381.440000000002
1-3-4-5,6,18511.68
1-3-4-5,7,15194.08
1-3-4-6,0,17901.920000000002
1-3-4-6,1,20473.600000000002
1-3-4-6,2,21518.4
1-3-4-6,3,22093.120000000003
1-3-4-6,4,23019.12
1-3-4-6,5,17666.079999999998
1-3-4-6,6,18981.2
1-3-4-6,7,15162.400000000001
1-3-4-7,0,18261.76
1-3-4-7,1,23215.760000000002
1-3-4-7,2,21068.56
1-3-4-7,3,22283.68
1-3-4-7,4,20154.48
1-3-4-7,5,18800.320000000003
1-3-4-7,6,17043.04
1-3-4-7,7,20254.0
1-3-5-6,0,17821.360000000004
1-3-5-6,1,18870.72
1-3-5-6,2,19177.68
1-3-5-6,3,22692.0
1-3-5-6,4,22276.0
1-3-5-6,5,21173.520000000004
1-3-5-6,6,18246.000000000004
1-3-5-6,7,20708.960000000003
1-3-5-7,0,16131.44
1-3-5-7,1,19523.52
1-3-5-7,2,20615.28
1-3-5-7,3,22430.480000000003
1-3-5-7,4,16730.56
1-3-5-7,5,22285.520000000004
1-3-5-7,6,15384.400000000001
1-3-5-7,7,19680.4
1-3-6-7,0,18686.8
1-3-6-7,1,18445.600000000002
1-3-6-7,2,20983.2
1-3-6-7,3,21627.600000000002
1-3-6-7,4,13134.720000000001
1-3-6-7,5,13904.320000000002
1-3-6-7,6,15595.279999999999
1-3-6-7,7,20728.640000000003
1-4-5-6,0,16489.440000000002
1-4-5-6,1,13632.560000000001
1-4-5-6,2,20659.120000000003
1-4-5-6,3,20715.84
1-4-5-6,4,22992.72
1-4-5-6,5,19209.840000000004
1-4-5-6,6,19207.52
1-4-5-6,7,16753.28
1-4-5-7,0,16722.320000000003
1-4-5-7,1,15694.720000000001
1-4-5-7,2,20831.84
1-4-5-7,3,20741.920000000002
1-4-5-7,4,17085.28
1-4-5-7,5,22308.320000000003
1-4-5-7,6,16930.16
1-4-5-7,7,15599.6
1-4-6-7,0,19972.4
1-4-6-7,1,17677.36
1-4-6-7,2,21140.96
1-4-6-7,3,19678.320000000003
1-4-6-7,4,16829.76
1-4-6-7,5,14929.120000000003
1-4-6-7,6,17074.320000000003
1-4-6-7,7,19819.28
1-5-6-7,0,19161.44
1-5-6-7,1,14656.24
1-5-6-7,2,20741.920000000002
1-5-6-7,3,18252.56
1-5-6-7,4,16415.36
1-5-6-7,5,18647.600000000002
1-5-6-7,6,19457.040000000005
1-5-6-7,7,22829.440000000002
2-3-4-5,0,9722.88
2-3-4-5,1,9665.84
2-3-4-5,2,24896.08
2-3-4-5,3,22590.24
2-3-4-5,4,24382.559999999998
2-3-4-5,5,23880.320000000003
2-3-4-5,6,13413.6
2-3-4-5,7,10519.520000000002
2-3-4-6,0,12862.800000000001
2-3-4-6,1,12321.760000000002
2-3-4-6,2,23877.840000000004
2-3-4-6,3,22267.04
2-3-4-6,4,23119.760000000002
2-3-4-6,5,16334.88
2-3-4-6,6,16147.760000000002
2-3-4-6,7,14325.760000000002
2-3-4-7,0,13668.24
2-3-4-7,1,12962.400000000001
2-3-4-7,2,24450.72
2-3-4-7,3,24115.68
2-3-4-7,4,20370.240000000005
2-3-4-7,5,22241.6
2-3-4-7,6,15095.040000000003
2-3-4-7,7,15195.520000000002
2-3-5-6,0,12540.560000000001
2-3-5-6,1,12181.04
2-3-5-6,2,25244.320000000003
2-3-5-6,3,19564.8
2-3-5-6,4,22092.4
2-3-5-6,5,22430.96
2-3-5-6,6,16325.920000000002
2-3-5-6,7,16521.600000000002
2-3-5-7,0,13395.44
2-3-5-7,1,12582.480000000001
2-3-5-7,2,25208.160000000003
2-3-5-7,3,21517.2
2-3-5-7,4,17518.4
2-3-5-7,5,23241.520000000004
2-3-5-7,6,16646.320000000003
2-3-5-7,7,17020.960000000003
2-3-6-7,0,13309.36
2-3-6-7,1,11984.4
2-3-6-7,2,23664.160000000003
2-3-6-7,3,18943.040000000005
2-3-6-7,4,13034.400000000001
2-3-6-7,5,15065.279999999999
2-3-6-7,6,16135.520000000002
2-3-6-7,7,17226.16
2-4-5-6,0,14302.240000000003
2-4-5-6,1,14183.919999999998
2-4-5-6,2,24120.800000000003
2-4-5-6,3,18179.76
2-4-5-6,4,22873.120000000003
2-4-5-6,5,18874.960000000003
2-4-5-6,6,21789.120000000003
2-4-5-6,7,14878.320000000002
2-4-5-7,0,15594.400000000001
2-4-5-7,1,12379.440000000002
2-4-5-7,2,23582.960000000006
2-4-5-7,3,19485.280000000002
2-4-5-7,4,17308.88
2-4-5-7,5,21791.68
2-4-5-7,6,19843.600000000002
2-4-5-7,7,16343.279999999999
2-4-6-7,0,20453.440000000002
2-4-6-7,1,17280.24
2-4-6-7,2,23544.800000000003
2-4-6-7,3,17980.0
2-4-6-7,4,15929.680000000002
2-4-6-7,5,15004.48
2-4-6-7,6,24799.68
2-4-6-7,7,16756.640000000003
2-5-6-7,0,18099.52
2-5-6-7,1,16012.64
2-5-6-7,2,24270.4
2-5-6-7,3,18193.040000000005
2-5-6-7,4,16354.480000000003
2-5-6-7,5,18008.0
2-5-6-7,6,21121.120000000003
2-5-6-7,7,22917.520000000004
3-4-5-6,0,12230.88
3-4-5-6,1,14014.720000000001
3-4-5-6,2,22099.2
3-4-5-6,3,21050.480000000003
3-4-5-6,4,22900.72
3-4-5-6,5,21521.2
3-4-5-6,6,20126.880000000005
3-4-5-6,7,14946.0
3-4-5-7,0,14368.240000000003
3-4-5-7,1,15402.160000000002
3-4-5-7,2,22828.0
3-4-5-7,3,20876.56
3-4-5-7,4,17147.600000000002
3-4-5-7,5,23765.520000000004
3-4-5-7,6,19162.239999999998
3-4-5-7,7,16258.64
3-4-6-7,0,18654.559999999998
3-4-6-7,1,15473.520000000002
3-4-6-7,2,22001.84
3-4-6-7,3,20906.559999999998
3-4-6-7,4,16033.36
3-4-6-7,5,15604.960000000001
3-4-6-7,6,20843.760000000002
3-4-6-7,7,15557.840000000004
3-5-6-7,0,18177.2
3-5-6-7,1,14263.840000000004
3-5-6-7,2,22172.320000000003
3-5-6-7,3,21052.4
3-5-6-7,4,15503.680000000002
3-5-6-7,5,17352.24
3-5-6-7,6,19029.36
3-5-6-7,7,19513.84
4-5-6-7,0,13810.48
4-5-6-7,1,9882.160000000002
4-5-6-7,2,21264.399999999998
4-5-6-7,3,19121.52
4-5-6-7,4,16597.36
4-5-6-7,5,16357.6
4-5-6-7,6,21199.600000000002
4-5-6-7,7,15264.24
