Number of threads: 
Job ID: 2465
Machine: penguin 

/home/jlenis/.bashrc: line 19: .bash_profile: No such file or directory
/usr/lib64/qt-3.3/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/util:/home/jlenis/bin:/opt/intel/bin:/opt/util:/home/jlenis/bin:/opt/intel/bin:/home/jlenis/numa_benchmark/bin/others/pChase/build
/home/jlenis/numa_benchmark/bin/others/pChase/scripts/test-memory.sh: line 11: date: command not found
/home/jlenis/numa_benchmark/bin/others/pChase/scripts/test-memory.sh: line 14: mkdir: command not found
/home/jlenis/numa_benchmark/bin/others/pChase/scripts/test-memory.sh: line 15: cd: chase-: No such file or directory
/home/jlenis/numa_benchmark/bin/others/pChase/scripts/test-memory.sh: line 18: uname: command not found
/home/jlenis/numa_benchmark/bin/others/pChase/scripts/test-memory.sh: line 19: cat: command not found
/home/jlenis/numa_benchmark/bin/others/pChase/scripts/test-memory.sh: line 20: cat: command not found
/home/jlenis/numa_benchmark/bin/others/pChase/scripts/test-memory.sh: line 27: date: command not found
Benchmark initiated at
pointer size (bytes),cache line size (bytes),page size (bytes),chain size (bytes),thread size (bytes),test size (bytes),chains per thread,number of threads,iterations,loop length,prefetch hint,experiments,access pattern,stride,numa placement,offset or mask,numa domains,domain map,operations per chain,total operations,elapsed time (seconds),elapsed time (timer ticks),clock resolution (ns),memory latency (ns),memory bandwidth (MB/s)
8,64,4096,16384,16384,16384,1,1,16073,2500,t2,5,random,1,local,0,1,"0:0",256,256,0.997,41177240,24.21,242.32,264.111
8,64,4096,16384,16384,16384,1,1,16169,2500,none,5,forward,1,local,0,1,"0:0",256,256,1.002,35853140,27.94,242.01,264.457
8,64,4096,16384,16384,16384,1,1,16169,2500,none,5,forward,1,local,0,1,"0:0",256,256,1.002,35880720,27.94,242.19,264.253
8,64,4096,16384,16384,16384,1,1,16169,2500,none,5,forward,1,local,0,1,"0:0",256,256,1.001,35816210,27.94,241.76,264.729
8,64,4096,16384,16384,16384,1,1,16169,2500,none,5,forward,1,local,0,1,"0:0",256,256,1.000,35782035,27.94,241.53,264.982
8,64,4096,16384,16384,16384,1,1,16169,2500,none,5,forward,1,local,0,1,"0:0",256,256,1.001,35819617,27.94,241.78,264.704
8,64,4096,16384,16384,16384,1,1,16108,2500,nta,5,forward,1,local,0,1,"0:0",256,256,1.000,41305420,24.21,242.55,263.865
8,64,4096,16384,16384,16384,1,1,16108,2500,nta,5,forward,1,local,0,1,"0:0",256,256,0.999,41268126,24.21,242.33,264.103
8,64,4096,16384,16384,16384,1,1,16108,2500,nta,5,forward,1,local,0,1,"0:0",256,256,1.001,41319253,24.21,242.63,263.776
8,64,4096,16384,16384,16384,1,1,16108,2500,nta,5,forward,1,local,0,1,"0:0",256,256,0.999,41264210,24.21,242.31,264.128
8,64,4096,16384,16384,16384,1,1,16108,2500,nta,5,forward,1,local,0,1,"0:0",256,256,1.000,41293757,24.21,242.48,263.939
8,64,4096,16384,16384,16384,1,1,16107,2500,t0,5,forward,1,local,0,1,"0:0",256,256,0.999,33525377,29.80,242.31,264.126
8,64,4096,16384,16384,16384,1,1,16107,2500,t0,5,forward,1,local,0,1,"0:0",256,256,1.000,33549763,29.80,242.49,263.934
8,64,4096,16384,16384,16384,1,1,16107,2500,t0,5,forward,1,local,0,1,"0:0",256,256,0.999,33530283,29.80,242.34,264.087
8,64,4096,16384,16384,16384,1,1,16107,2500,t0,5,forward,1,local,0,1,"0:0",256,256,1.000,33550150,29.80,242.49,263.931
8,64,4096,16384,16384,16384,1,1,16107,2500,t0,5,forward,1,local,0,1,"0:0",256,256,0.999,33528537,29.80,242.33,264.101
8,64,4096,16384,16384,16384,1,1,16115,2500,t1,5,forward,1,local,0,1,"0:0",256,256,1.000,38341563,26.08,242.36,264.072
8,64,4096,16384,16384,16384,1,1,16115,2500,t1,5,forward,1,local,0,1,"0:0",256,256,1.001,38385911,26.08,242.64,263.767
8,64,4096,16384,16384,16384,1,1,16115,2500,t1,5,forward,1,local,0,1,"0:0",256,256,1.000,38335586,26.08,242.32,264.113
8,64,4096,16384,16384,16384,1,1,16115,2500,t1,5,forward,1,local,0,1,"0:0",256,256,1.000,38363373,26.08,242.50,263.922
8,64,4096,16384,16384,16384,1,1,16115,2500,t1,5,forward,1,local,0,1,"0:0",256,256,1.000,38337068,26.08,242.33,264.103
8,64,4096,16384,16384,16384,1,1,16095,2500,t2,5,forward,1,local,0,1,"0:0",256,256,0.999,48743713,20.49,242.39,264.040
8,64,4096,16384,16384,16384,1,1,16095,2500,t2,5,forward,1,local,0,1,"0:0",256,256,0.999,48755210,20.49,242.44,263.978
8,64,4096,16384,16384,16384,1,1,16095,2500,t2,5,forward,1,local,0,1,"0:0",256,256,0.998,48730233,20.49,242.32,264.113
8,64,4096,16384,16384,16384,1,1,16095,2500,t2,5,forward,1,local,0,1,"0:0",256,256,0.999,48752866,20.49,242.43,263.990
8,64,4096,16384,16384,16384,1,1,16095,2500,t2,5,forward,1,local,0,1,"0:0",256,256,0.998,48731135,20.49,242.33,264.108
8,64,4096,65536,65536,65536,1,1,209203,0,none,5,random,1,local,0,1,"0:0",1024,1024,1.003,38448280,26.08,4.68,13674.541
8,64,4096,65536,65536,65536,1,1,209203,0,none,5,random,1,local,0,1,"0:0",1024,1024,1.002,38426636,26.08,4.68,13682.243
8,64,4096,65536,65536,65536,1,1,209203,0,none,5,random,1,local,0,1,"0:0",1024,1024,1.002,38423496,26.08,4.68,13683.361
8,64,4096,65536,65536,65536,1,1,209203,0,none,5,random,1,local,0,1,"0:0",1024,1024,1.001,38399337,26.08,4.67,13691.970
8,64,4096,65536,65536,65536,1,1,209203,0,none,5,random,1,local,0,1,"0:0",1024,1024,1.002,38421965,26.08,4.68,13683.907
8,64,4096,65536,65536,65536,1,1,158920,0,nta,5,random,1,local,0,1,"0:0",1024,1024,0.993,38089383,26.08,6.10,10485.675
8,64,4096,65536,65536,65536,1,1,158920,0,nta,5,random,1,local,0,1,"0:0",1024,1024,0.981,37626967,26.08,6.03,10614.538
8,64,4096,65536,65536,65536,1,1,158920,0,nta,5,random,1,local,0,1,"0:0",1024,1024,0.978,37518100,26.08,6.01,10645.339
8,64,4096,65536,65536,65536,1,1,158920,0,nta,5,random,1,local,0,1,"0:0",1024,1024,0.978,37509715,26.08,6.01,10647.718
8,64,4096,65536,65536,65536,1,1,158920,0,nta,5,random,1,local,0,1,"0:0",1024,1024,0.984,37727664,26.08,6.05,10586.208
8,64,4096,65536,65536,65536,1,1,167475,0,t0,5,random,1,local,0,1,"0:0",1024,1024,0.999,38327052,26.08,5.83,10981.618
8,64,4096,65536,65536,65536,1,1,167475,0,t0,5,random,1,local,0,1,"0:0",1024,1024,1.000,38335765,26.08,5.83,10979.122
8,64,4096,65536,65536,65536,1,1,167475,0,t0,5,random,1,local,0,1,"0:0",1024,1024,0.999,38314286,26.08,5.83,10985.277
8,64,4096,65536,65536,65536,1,1,167475,0,t0,5,random,1,local,0,1,"0:0",1024,1024,0.999,38324907,26.08,5.83,10982.233
8,64,4096,65536,65536,65536,1,1,167475,0,t0,5,random,1,local,0,1,"0:0",1024,1024,0.999,38319016,26.08,5.83,10983.921
8,64,4096,65536,65536,65536,1,1,169733,0,t1,5,random,1,local,0,1,"0:0",1024,1024,0.998,38285907,26.08,5.74,11141.640
8,64,4096,65536,65536,65536,1,1,169733,0,t1,5,random,1,local,0,1,"0:0",1024,1024,0.999,38321635,26.08,5.75,11131.252
8,64,4096,65536,65536,65536,1,1,169733,0,t1,5,random,1,local,0,1,"0:0",1024,1024,0.999,38295488,26.08,5.75,11138.852
8,64,4096,65536,65536,65536,1,1,169733,0,t1,5,random,1,local,0,1,"0:0",1024,1024,1.000,38353760,26.08,5.75,11121.929
8,64,4096,65536,65536,65536,1,1,169733,0,t1,5,random,1,local,0,1,"0:0",1024,1024,0.999,38293206,26.08,5.75,11139.516
8,64,4096,65536,65536,65536,1,1,169824,0,t2,5,random,1,local,0,1,"0:0",1024,1024,0.998,36949868,27.01,5.74,11152.391
8,64,4096,65536,65536,65536,1,1,169824,0,t2,5,random,1,local,0,1,"0:0",1024,1024,1.000,37035249,27.01,5.75,11126.680
8,64,4096,65536,65536,65536,1,1,169824,0,t2,5,random,1,local,0,1,"0:0",1024,1024,0.998,36969887,27.01,5.74,11146.352
8,64,4096,65536,65536,65536,1,1,169824,0,t2,5,random,1,local,0,1,"0:0",1024,1024,0.999,36994565,27.01,5.75,11138.916
8,64,4096,65536,65536,65536,1,1,169824,0,t2,5,random,1,local,0,1,"0:0",1024,1024,0.998,36964205,27.01,5.74,11148.065
8,64,4096,65536,65536,65536,1,1,201756,0,none,5,forward,1,local,0,1,"0:0",1024,1024,0.998,38263932,26.08,4.83,13251.304
8,64,4096,65536,65536,65536,1,1,201756,0,none,5,forward,1,local,0,1,"0:0",1024,1024,0.999,38321346,26.08,4.84,13231.451
8,64,4096,65536,65536,65536,1,1,201756,0,none,5,forward,1,local,0,1,"0:0",1024,1024,0.997,38251038,26.08,4.83,13255.771
8,64,4096,65536,65536,65536,1,1,201756,0,none,5,forward,1,local,0,1,"0:0",1024,1024,0.998,38278548,26.08,4.83,13246.245
8,64,4096,65536,65536,65536,1,1,201756,0,none,5,forward,1,local,0,1,"0:0",1024,1024,1.001,38377955,26.08,4.84,13211.934
8,64,4096,65536,65536,65536,1,1,200920,0,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.001,38385296,26.08,4.87,13154.673
8,64,4096,65536,65536,65536,1,1,200920,0,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.000,38355179,26.08,4.86,13165.002
8,64,4096,65536,65536,65536,1,1,200920,0,nta,5,forward,1,local,0,1,"0:0",1024,1024,0.998,38267673,26.08,4.85,13195.106
8,64,4096,65536,65536,65536,1,1,200920,0,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.001,38369518,26.08,4.86,13160.082
8,64,4096,65536,65536,65536,1,1,200920,0,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.001,38374563,26.08,4.86,13158.352
8,64,4096,65536,65536,65536,1,1,201532,0,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.002,41388903,24.21,4.86,13178.517
8,64,4096,65536,65536,65536,1,1,201532,0,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.003,41403988,24.21,4.86,13173.716
8,64,4096,65536,65536,65536,1,1,201532,0,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.002,41398922,24.21,4.86,13175.328
8,64,4096,65536,65536,65536,1,1,201532,0,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.002,41373704,24.21,4.85,13183.359
8,64,4096,65536,65536,65536,1,1,201532,0,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.002,41372993,24.21,4.85,13183.585
8,64,4096,65536,65536,65536,1,1,183126,0,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.005,38521001,26.08,5.36,11947.422
8,64,4096,65536,65536,65536,1,1,183126,0,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.004,38508118,26.08,5.36,11951.419
8,64,4096,65536,65536,65536,1,1,183126,0,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.004,38507750,26.08,5.35,11951.533
8,64,4096,65536,65536,65536,1,1,183126,0,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.003,38470309,26.08,5.35,11963.165
8,64,4096,65536,65536,65536,1,1,183126,0,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.005,38531410,26.08,5.36,11944.195
8,64,4096,65536,65536,65536,1,1,182761,0,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.004,37158100,27.01,5.36,11934.709
8,64,4096,65536,65536,65536,1,1,182761,0,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.003,37148324,27.01,5.36,11937.850
8,64,4096,65536,65536,65536,1,1,182761,0,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.004,37169047,27.01,5.36,11931.194
8,64,4096,65536,65536,65536,1,1,182761,0,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.003,37152324,27.01,5.36,11936.564
8,64,4096,65536,65536,65536,1,1,182761,0,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.004,37169661,27.01,5.36,11930.997
8,64,4096,65536,65536,65536,1,1,208811,25,none,5,random,1,local,0,1,"0:0",1024,1024,1.003,43062744,23.28,4.69,13648.706
8,64,4096,65536,65536,65536,1,1,208811,25,none,5,random,1,local,0,1,"0:0",1024,1024,1.003,43059525,23.28,4.69,13649.726
8,64,4096,65536,65536,65536,1,1,208811,25,none,5,random,1,local,0,1,"0:0",1024,1024,1.004,43114368,23.28,4.69,13632.363
8,64,4096,65536,65536,65536,1,1,208811,25,none,5,random,1,local,0,1,"0:0",1024,1024,1.004,43100788,23.28,4.69,13636.658
8,64,4096,65536,65536,65536,1,1,208811,25,none,5,random,1,local,0,1,"0:0",1024,1024,1.003,43081309,23.28,4.69,13642.824
8,64,4096,65536,65536,65536,1,1,149702,25,nta,5,random,1,local,0,1,"0:0",1024,1024,0.982,32945045,29.80,6.40,9992.343
8,64,4096,65536,65536,65536,1,1,149702,25,nta,5,random,1,local,0,1,"0:0",1024,1024,0.973,32644129,29.80,6.35,10084.453
8,64,4096,65536,65536,65536,1,1,149702,25,nta,5,random,1,local,0,1,"0:0",1024,1024,0.946,31729033,29.80,6.17,10375.298
8,64,4096,65536,65536,65536,1,1,149702,25,nta,5,random,1,local,0,1,"0:0",1024,1024,0.971,32591543,29.80,6.34,10100.724
8,64,4096,65536,65536,65536,1,1,149702,25,nta,5,random,1,local,0,1,"0:0",1024,1024,0.987,33101763,29.80,6.44,9945.035
8,64,4096,65536,65536,65536,1,1,166980,25,t0,5,random,1,local,0,1,"0:0",1024,1024,0.997,35674716,27.94,5.83,10978.992
8,64,4096,65536,65536,65536,1,1,166980,25,t0,5,random,1,local,0,1,"0:0",1024,1024,0.998,35722545,27.94,5.84,10964.292
8,64,4096,65536,65536,65536,1,1,166980,25,t0,5,random,1,local,0,1,"0:0",1024,1024,0.997,35673456,27.94,5.83,10979.380
8,64,4096,65536,65536,65536,1,1,166980,25,t0,5,random,1,local,0,1,"0:0",1024,1024,0.998,35707607,27.94,5.83,10968.879
8,64,4096,65536,65536,65536,1,1,166980,25,t0,5,random,1,local,0,1,"0:0",1024,1024,0.997,35684297,27.94,5.83,10976.045
8,64,4096,65536,65536,65536,1,1,169728,25,t1,5,random,1,local,0,1,"0:0",1024,1024,1.000,48814751,20.49,5.75,11121.402
8,64,4096,65536,65536,65536,1,1,169728,25,t1,5,random,1,local,0,1,"0:0",1024,1024,1.001,48830925,20.49,5.76,11117.718
8,64,4096,65536,65536,65536,1,1,169728,25,t1,5,random,1,local,0,1,"0:0",1024,1024,1.000,48791353,20.49,5.75,11126.735
8,64,4096,65536,65536,65536,1,1,169728,25,t1,5,random,1,local,0,1,"0:0",1024,1024,1.000,48788869,20.49,5.75,11127.302
8,64,4096,65536,65536,65536,1,1,169728,25,t1,5,random,1,local,0,1,"0:0",1024,1024,1.000,48798918,20.49,5.75,11125.010
8,64,4096,65536,65536,65536,1,1,169528,25,t2,5,random,1,local,0,1,"0:0",1024,1024,0.999,42924494,23.28,5.76,11116.704
8,64,4096,65536,65536,65536,1,1,169528,25,t2,5,random,1,local,0,1,"0:0",1024,1024,0.998,42865566,23.28,5.75,11131.986
8,64,4096,65536,65536,65536,1,1,169528,25,t2,5,random,1,local,0,1,"0:0",1024,1024,0.999,42921793,23.28,5.76,11117.404
8,64,4096,65536,65536,65536,1,1,169528,25,t2,5,random,1,local,0,1,"0:0",1024,1024,1.000,42935498,23.28,5.76,11113.855
8,64,4096,65536,65536,65536,1,1,169528,25,t2,5,random,1,local,0,1,"0:0",1024,1024,1.002,43034918,23.28,5.77,11088.179
8,64,4096,65536,65536,65536,1,1,202204,25,none,5,forward,1,local,0,1,"0:0",1024,1024,1.002,38412215,26.08,4.84,13229.461
8,64,4096,65536,65536,65536,1,1,202204,25,none,5,forward,1,local,0,1,"0:0",1024,1024,1.001,38381264,26.08,4.83,13240.130
8,64,4096,65536,65536,65536,1,1,202204,25,none,5,forward,1,local,0,1,"0:0",1024,1024,1.001,38399692,26.08,4.84,13233.776
8,64,4096,65536,65536,65536,1,1,202204,25,none,5,forward,1,local,0,1,"0:0",1024,1024,1.001,38380900,26.08,4.83,13240.255
8,64,4096,65536,65536,65536,1,1,202204,25,none,5,forward,1,local,0,1,"0:0",1024,1024,1.002,38432794,26.08,4.84,13222.378
8,64,4096,65536,65536,65536,1,1,201129,25,nta,5,forward,1,local,0,1,"0:0",1024,1024,0.998,44639740,22.35,4.84,13210.571
8,64,4096,65536,65536,65536,1,1,201129,25,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.357,60707630,22.35,6.59,9714.042
8,64,4096,65536,65536,65536,1,1,201129,25,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.000,44726443,22.35,4.85,13184.962
8,64,4096,65536,65536,65536,1,1,201129,25,nta,5,forward,1,local,0,1,"0:0",1024,1024,0.999,44713393,22.35,4.85,13188.811
8,64,4096,65536,65536,65536,1,1,201129,25,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.000,44723183,22.35,4.85,13185.923
8,64,4096,65536,65536,65536,1,1,108272,25,t0,5,forward,1,local,0,1,"0:0",1024,1024,0.537,48053529,11.18,4.84,13212.635
8,64,4096,65536,65536,65536,1,1,108272,25,t0,5,forward,1,local,0,1,"0:0",1024,1024,0.538,48165674,11.18,4.86,13181.871
8,64,4096,65536,65536,65536,1,1,108272,25,t0,5,forward,1,local,0,1,"0:0",1024,1024,0.538,48105908,11.18,4.85,13198.248
8,64,4096,65536,65536,65536,1,1,108272,25,t0,5,forward,1,local,0,1,"0:0",1024,1024,0.538,48101911,11.18,4.85,13199.345
8,64,4096,65536,65536,65536,1,1,108272,25,t0,5,forward,1,local,0,1,"0:0",1024,1024,0.538,48133769,11.18,4.85,13190.609
8,64,4096,65536,65536,65536,1,1,183003,25,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.008,43302451,23.28,5.38,11895.577
8,64,4096,65536,65536,65536,1,1,183003,25,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.008,43305479,23.28,5.38,11894.746
8,64,4096,65536,65536,65536,1,1,183003,25,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.009,43330231,23.28,5.38,11887.951
8,64,4096,65536,65536,65536,1,1,183003,25,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.010,43363324,23.28,5.39,11878.878
8,64,4096,65536,65536,65536,1,1,183003,25,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.009,43328534,23.28,5.38,11888.416
8,64,4096,65536,65536,65536,1,1,183268,25,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.005,37216058,27.01,5.36,11949.179
8,64,4096,65536,65536,65536,1,1,183268,25,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.005,37221944,27.01,5.36,11947.290
8,64,4096,65536,65536,65536,1,1,183268,25,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.005,37198392,27.01,5.35,11954.854
8,64,4096,65536,65536,65536,1,1,183268,25,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.006,37261444,27.01,5.36,11934.624
8,64,4096,65536,65536,65536,1,1,183268,25,t2,5,forward,1,local,0,1,"0:0",1024,1024,1.004,37187879,27.01,5.35,11958.234
8,64,4096,65536,65536,65536,1,1,96995,100,none,5,random,1,local,0,1,"0:0",1024,1024,0.998,36939924,27.01,10.04,6371.404
8,64,4096,65536,65536,65536,1,1,96995,100,none,5,random,1,local,0,1,"0:0",1024,1024,0.998,36967325,27.01,10.05,6366.682
8,64,4096,65536,65536,65536,1,1,96995,100,none,5,random,1,local,0,1,"0:0",1024,1024,0.998,36934899,27.01,10.04,6372.271
8,64,4096,65536,65536,65536,1,1,96995,100,none,5,random,1,local,0,1,"0:0",1024,1024,0.998,36959875,27.01,10.05,6367.965
8,64,4096,65536,65536,65536,1,1,96995,100,none,5,random,1,local,0,1,"0:0",1024,1024,0.997,36930540,27.01,10.04,6373.023
8,64,4096,65536,65536,65536,1,1,84853,100,nta,5,random,1,local,0,1,"0:0",1024,1024,0.997,36905197,27.01,11.47,5579.066
8,64,4096,65536,65536,65536,1,1,84853,100,nta,5,random,1,local,0,1,"0:0",1024,1024,0.994,36819830,27.01,11.44,5592.001
8,64,4096,65536,65536,65536,1,1,84853,100,nta,5,random,1,local,0,1,"0:0",1024,1024,0.993,36776348,27.01,11.43,5598.612
8,64,4096,65536,65536,65536,1,1,84853,100,nta,5,random,1,local,0,1,"0:0",1024,1024,0.995,36824033,27.01,11.45,5591.363
8,64,4096,65536,65536,65536,1,1,84853,100,nta,5,random,1,local,0,1,"0:0",1024,1024,0.989,36614997,27.01,11.38,5623.284
8,64,4096,65536,65536,65536,1,1,90320,100,t0,5,random,1,local,0,1,"0:0",1024,1024,1.001,38385521,26.08,10.82,5913.414
8,64,4096,65536,65536,65536,1,1,90320,100,t0,5,random,1,local,0,1,"0:0",1024,1024,1.000,38353473,26.08,10.81,5918.355
8,64,4096,65536,65536,65536,1,1,90320,100,t0,5,random,1,local,0,1,"0:0",1024,1024,1.001,38392523,26.08,10.82,5912.335
8,64,4096,65536,65536,65536,1,1,90320,100,t0,5,random,1,local,0,1,"0:0",1024,1024,1.000,38352004,26.08,10.81,5918.581
8,64,4096,65536,65536,65536,1,1,90320,100,t0,5,random,1,local,0,1,"0:0",1024,1024,1.001,38380182,26.08,10.82,5914.236
8,64,4096,65536,65536,65536,1,1,88790,100,t1,5,random,1,local,0,1,"0:0",1024,1024,1.002,37107734,27.01,11.02,5806.059
8,64,4096,65536,65536,65536,1,1,88790,100,t1,5,random,1,local,0,1,"0:0",1024,1024,1.001,37077380,27.01,11.01,5810.812
8,64,4096,65536,65536,65536,1,1,88790,100,t1,5,random,1,local,0,1,"0:0",1024,1024,1.002,37111557,27.01,11.02,5805.461
8,64,4096,65536,65536,65536,1,1,88790,100,t1,5,random,1,local,0,1,"0:0",1024,1024,1.001,37078782,27.01,11.01,5810.592
8,64,4096,65536,65536,65536,1,1,88790,100,t1,5,random,1,local,0,1,"0:0",1024,1024,1.002,37109186,27.01,11.02,5805.832
8,64,4096,65536,65536,65536,1,1,88778,100,t2,5,random,1,local,0,1,"0:0",1024,1024,1.001,42989392,23.28,11.01,5812.779
8,64,4096,65536,65536,65536,1,1,88778,100,t2,5,random,1,local,0,1,"0:0",1024,1024,1.000,42952560,23.28,11.00,5817.764
8,64,4096,65536,65536,65536,1,1,88778,100,t2,5,random,1,local,0,1,"0:0",1024,1024,1.001,42981949,23.28,11.01,5813.786
8,64,4096,65536,65536,65536,1,1,88778,100,t2,5,random,1,local,0,1,"0:0",1024,1024,1.000,42945126,23.28,11.00,5818.771
8,64,4096,65536,65536,65536,1,1,88778,100,t2,5,random,1,local,0,1,"0:0",1024,1024,1.001,42991163,23.28,11.01,5812.540
8,64,4096,65536,65536,65536,1,1,97215,100,none,5,forward,1,local,0,1,"0:0",1024,1024,1.001,38371802,26.08,10.05,6367.117
8,64,4096,65536,65536,65536,1,1,97215,100,none,5,forward,1,local,0,1,"0:0",1024,1024,1.000,38337938,26.08,10.04,6372.741
8,64,4096,65536,65536,65536,1,1,97215,100,none,5,forward,1,local,0,1,"0:0",1024,1024,1.002,38407384,26.08,10.06,6361.219
8,64,4096,65536,65536,65536,1,1,97215,100,none,5,forward,1,local,0,1,"0:0",1024,1024,1.002,38424991,26.08,10.07,6358.304
8,64,4096,65536,65536,65536,1,1,97215,100,none,5,forward,1,local,0,1,"0:0",1024,1024,1.001,38377945,26.08,10.05,6366.098
8,64,4096,65536,65536,65536,1,1,90275,100,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.000,38348195,26.08,10.82,5916.220
8,64,4096,65536,65536,65536,1,1,90275,100,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.000,38342338,26.08,10.82,5917.124
8,64,4096,65536,65536,65536,1,1,90275,100,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.001,38375131,26.08,10.83,5912.068
8,64,4096,65536,65536,65536,1,1,90275,100,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.000,38346147,26.08,10.82,5916.536
8,64,4096,65536,65536,65536,1,1,90275,100,nta,5,forward,1,local,0,1,"0:0",1024,1024,1.000,38350845,26.08,10.82,5915.812
8,64,4096,65536,65536,65536,1,1,90069,100,t0,5,forward,1,local,0,1,"0:0",1024,1024,1.000,42955640,23.28,10.84,5901.942
8,64,4096,65536,65536,65536,1,1,90069,100,t0,5,forward,1,local,0,1,"0:0",1024,1024,0.998,42878262,23.28,10.82,5912.593
8,64,4096,65536,65536,65536,1,1,90069,100,t0,5,forward,1,local,0,1,"0:0",1024,1024,0.997,42841089,23.28,10.81,5917.723
8,64,4096,65536,65536,65536,1,1,90069,100,t0,5,forward,1,local,0,1,"0:0",1024,1024,0.998,42869823,23.28,10.82,5913.757
8,64,4096,65536,65536,65536,1,1,90069,100,t0,5,forward,1,local,0,1,"0:0",1024,1024,0.997,42837692,23.28,10.81,5918.192
8,64,4096,65536,65536,65536,1,1,90321,100,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.001,38368148,26.08,10.82,5916.157
8,64,4096,65536,65536,65536,1,1,90321,100,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.001,38398709,26.08,10.83,5911.448
8,64,4096,65536,65536,65536,1,1,90321,100,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.000,38362862,26.08,10.82,5916.972
8,64,4096,65536,65536,65536,1,1,90321,100,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.001,38391223,26.08,10.82,5912.601
8,64,4096,65536,65536,65536,1,1,90321,100,t1,5,forward,1,local,0,1,"0:0",1024,1024,1.001,38372856,26.08,10.82,5915.431
8,64,4096,65536,65536,65536,1,1,90065,100,t2,5,forward,1,local,0,1,"0:0",1024,1024,0.998,38259030,26.08,10.82,5916.214
8,64,4096,65536,65536,65536,1,1,90065,100,t2,5,forward,1,local,0,1,"0:0",1024,1024,0.998,38287016,26.08,10.83,5911.889
8,64,4096,65536,65536,65536,1,1,90065,100,t2,5,forward,1,local,0,1,"0:0",1024,1024,0.998,38281215,26.08,10.82,5912.785
8,64,4096,65536,65536,65536,1,1,90065,100,t2,5,forward,1,local,0,1,"0:0",1024,1024,0.998,38289223,26.08,10.83,5911.549
8,64,4096,65536,65536,65536,1,1,90065,100,t2,5,forward,1,local,0,1,"0:0",1024,1024,0.998,38257066,26.08,10.82,5916.518
8,64,4096,65536,65536,65536,1,1,20054,500,none,5,random,1,local,0,1,"0:0",1024,1024,0.999,33532065,29.80,48.66,1315.136
8,64,4096,65536,65536,65536,1,1,20054,500,none,5,random,1,local,0,1,"0:0",1024,1024,0.999,33504131,29.80,48.62,1316.232
8,64,4096,65536,65536,65536,1,1,20054,500,none,5,random,1,local,0,1,"0:0",1024,1024,0.999,33535737,29.80,48.67,1314.992
8,64,4096,65536,65536,65536,1,1,20054,500,none,5,random,1,local,0,1,"0:0",1024,1024,0.998,33503109,29.80,48.62,1316.272
8,64,4096,65536,65536,65536,1,1,20054,500,none,5,random,1,local,0,1,"0:0",1024,1024,1.000,33538124,29.80,48.67,1314.898
8,64,4096,65536,65536,65536,1,1,19725,500,nta,5,random,1,local,0,1,"0:0",1024,1024,0.999,36973013,27.01,49.44,1294.536
8,64,4096,65536,65536,65536,1,1,19725,500,nta,5,random,1,local,0,1,"0:0",1024,1024,0.998,36940174,27.01,49.39,1295.686
8,64,4096,65536,65536,65536,1,1,19725,500,nta,5,random,1,local,0,1,"0:0",1024,1024,0.998,36960790,27.01,49.42,1294.964
