Number of threads: 
Job ID: 3113
Machine: penguin 

/usr/lib64/qt-3.3/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/util:/home/jlenis/bin:/opt/intel/bin:/home/jlenis/numa_benchmark/bin/others/pChase/build:/opt/util:/home/jlenis/bin:/opt/intel/bin:/home/jlenis/numa_benchmark/bin/others/pChase/build
/home/jlenis/numa_benchmark/bin/others/pChase/scripts/test-memory.sh: line 11: date: command not found
/home/jlenis/numa_benchmark/bin/others/pChase/scripts/test-memory.sh: line 14: mkdir: command not found
/home/jlenis/numa_benchmark/bin/others/pChase/scripts/test-memory.sh: line 15: cd: chase-: No such file or directory
/home/jlenis/numa_benchmark/bin/others/pChase/scripts/test-memory.sh: line 18: uname: command not found
/home/jlenis/numa_benchmark/bin/others/pChase/scripts/test-memory.sh: line 19: cat: command not found
/home/jlenis/numa_benchmark/bin/others/pChase/scripts/test-memory.sh: line 20: cat: command not found
/home/jlenis/numa_benchmark/bin/others/pChase/scripts/test-memory.sh: line 27: date: command not found
Benchmark initiated at
pointer size (bytes),cache line size (bytes),page size (bytes),chain size (bytes),thread size (bytes),test size (bytes),chains per thread,number of threads,iterations,loop length,prefetch hint,experiments,access pattern,stride,numa placement,offset or mask,numa domains,domain map,operations per chain,total operations,elapsed time (seconds),elapsed time (timer ticks),clock resolution (ns),memory latency (ns),memory bandwidth (MB/s)
8,64,4096,1048576,1048576,1048576,1,1,10192,0,t0,5,forward,1,local,0,1,"0:0",16384,16384,0.998,36954899,27.01,5.98,10707.527
8,64,4096,1048576,1048576,1048576,1,1,10192,0,t0,5,forward,1,local,0,1,"0:0",16384,16384,0.997,36929417,27.01,5.97,10714.916
8,64,4096,1048576,1048576,1048576,1,1,10192,0,t0,5,forward,1,local,0,1,"0:0",16384,16384,0.998,36955106,27.01,5.98,10707.467
8,64,4096,1048576,1048576,1048576,1,1,10104,0,t1,5,forward,1,local,0,1,"0:0",16384,16384,0.998,38285904,26.08,6.03,10611.974
8,64,4096,1048576,1048576,1048576,1,1,10104,0,t1,5,forward,1,local,0,1,"0:0",16384,16384,0.999,38318457,26.08,6.04,10602.959
8,64,4096,1048576,1048576,1048576,1,1,10104,0,t1,5,forward,1,local,0,1,"0:0",16384,16384,0.999,38293588,26.08,6.03,10609.845
8,64,4096,1048576,1048576,1048576,1,1,10104,0,t1,5,forward,1,local,0,1,"0:0",16384,16384,0.999,38319346,26.08,6.04,10602.713
8,64,4096,1048576,1048576,1048576,1,1,10104,0,t1,5,forward,1,local,0,1,"0:0",16384,16384,1.002,38435333,26.08,6.05,10570.717
8,64,4096,1048576,1048576,1048576,1,1,10066,0,t2,5,forward,1,local,0,1,"0:0",16384,16384,0.995,36850007,27.01,6.03,10605.256
8,64,4096,1048576,1048576,1048576,1,1,10066,0,t2,5,forward,1,local,0,1,"0:0",16384,16384,0.996,36864554,27.01,6.04,10601.071
8,64,4096,1048576,1048576,1048576,1,1,10066,0,t2,5,forward,1,local,0,1,"0:0",16384,16384,0.995,36838786,27.01,6.03,10608.486
8,64,4096,1048576,1048576,1048576,1,1,10066,0,t2,5,forward,1,local,0,1,"0:0",16384,16384,0.995,36855420,27.01,6.04,10603.698
8,64,4096,1048576,1048576,1048576,1,1,10066,0,t2,5,forward,1,local,0,1,"0:0",16384,16384,0.995,36822797,27.01,6.03,10613.092
8,64,4096,1048576,1048576,1048576,1,1,7981,25,none,5,random,1,local,0,1,"0:0",16384,16384,1.000,42944553,23.28,7.65,8369.683
8,64,4096,1048576,1048576,1048576,1,1,7981,25,none,5,random,1,local,0,1,"0:0",16384,16384,0.999,42916773,23.28,7.64,8375.101
8,64,4096,1048576,1048576,1048576,1,1,7981,25,none,5,random,1,local,0,1,"0:0",16384,16384,1.000,42953942,23.28,7.65,8367.853
8,64,4096,1048576,1048576,1048576,1,1,7981,25,none,5,random,1,local,0,1,"0:0",16384,16384,0.999,42914577,23.28,7.64,8375.529
8,64,4096,1048576,1048576,1048576,1,1,7981,25,none,5,random,1,local,0,1,"0:0",16384,16384,1.000,42948136,23.28,7.65,8368.985
8,64,4096,1048576,1048576,1048576,1,1,6786,25,nta,5,random,1,local,0,1,"0:0",16384,16384,0.999,44688699,22.35,8.98,7123.685
8,64,4096,1048576,1048576,1048576,1,1,6786,25,nta,5,random,1,local,0,1,"0:0",16384,16384,0.998,44658592,22.35,8.98,7128.487
8,64,4096,1048576,1048576,1048576,1,1,6786,25,nta,5,random,1,local,0,1,"0:0",16384,16384,0.999,44691607,22.35,8.98,7123.221
8,64,4096,1048576,1048576,1048576,1,1,6786,25,nta,5,random,1,local,0,1,"0:0",16384,16384,0.998,44669229,22.35,8.98,7126.790
8,64,4096,1048576,1048576,1048576,1,1,6786,25,nta,5,random,1,local,0,1,"0:0",16384,16384,0.999,44702337,22.35,8.99,7121.511
8,64,4096,1048576,1048576,1048576,1,1,7858,25,t0,5,random,1,local,0,1,"0:0",16384,16384,0.999,38311978,26.08,7.76,8247.441
8,64,4096,1048576,1048576,1048576,1,1,7858,25,t0,5,random,1,local,0,1,"0:0",16384,16384,1.000,38339905,26.08,7.77,8241.433
8,64,4096,1048576,1048576,1048576,1,1,7858,25,t0,5,random,1,local,0,1,"0:0",16384,16384,0.999,38309365,26.08,7.76,8248.003
8,64,4096,1048576,1048576,1048576,1,1,7858,25,t0,5,random,1,local,0,1,"0:0",16384,16384,1.000,38342701,26.08,7.77,8240.832
8,64,4096,1048576,1048576,1048576,1,1,7858,25,t0,5,random,1,local,0,1,"0:0",16384,16384,0.999,38325430,26.08,7.76,8244.546
8,64,4096,1048576,1048576,1048576,1,1,7713,25,t1,5,random,1,local,0,1,"0:0",16384,16384,1.001,38382091,26.08,7.92,8080.467
8,64,4096,1048576,1048576,1048576,1,1,7713,25,t1,5,random,1,local,0,1,"0:0",16384,16384,1.002,38408441,26.08,7.93,8074.923
8,64,4096,1048576,1048576,1048576,1,1,7713,25,t1,5,random,1,local,0,1,"0:0",16384,16384,1.001,38381057,26.08,7.92,8080.685
8,64,4096,1048576,1048576,1048576,1,1,7713,25,t1,5,random,1,local,0,1,"0:0",16384,16384,1.002,38412173,26.08,7.93,8074.139
8,64,4096,1048576,1048576,1048576,1,1,7713,25,t1,5,random,1,local,0,1,"0:0",16384,16384,1.001,38393514,26.08,7.92,8078.063
8,64,4096,1048576,1048576,1048576,1,1,7694,25,t2,5,random,1,local,0,1,"0:0",16384,16384,1.002,38417797,26.08,7.95,8053.070
8,64,4096,1048576,1048576,1048576,1,1,7694,25,t2,5,random,1,local,0,1,"0:0",16384,16384,1.001,38388451,26.08,7.94,8059.226
8,64,4096,1048576,1048576,1048576,1,1,7694,25,t2,5,random,1,local,0,1,"0:0",16384,16384,1.001,38399273,26.08,7.94,8056.955
8,64,4096,1048576,1048576,1048576,1,1,7694,25,t2,5,random,1,local,0,1,"0:0",16384,16384,1.001,38395262,26.08,7.94,8057.797
8,64,4096,1048576,1048576,1048576,1,1,7694,25,t2,5,random,1,local,0,1,"0:0",16384,16384,1.001,38393015,26.08,7.94,8058.268
8,64,4096,1048576,1048576,1048576,1,1,10154,25,none,5,forward,1,local,0,1,"0:0",16384,16384,1.002,41399722,24.21,6.03,10621.018
8,64,4096,1048576,1048576,1048576,1,1,10154,25,none,5,forward,1,local,0,1,"0:0",16384,16384,1.001,41356942,24.21,6.02,10632.005
8,64,4096,1048576,1048576,1048576,1,1,10154,25,none,5,forward,1,local,0,1,"0:0",16384,16384,1.003,41402728,24.21,6.03,10620.248
8,64,4096,1048576,1048576,1048576,1,1,10154,25,none,5,forward,1,local,0,1,"0:0",16384,16384,1.002,41362079,24.21,6.02,10630.685
8,64,4096,1048576,1048576,1048576,1,1,10154,25,none,5,forward,1,local,0,1,"0:0",16384,16384,1.003,41402672,24.21,6.03,10620.262
8,64,4096,1048576,1048576,1048576,1,1,9309,25,nta,5,forward,1,local,0,1,"0:0",16384,16384,1.002,38418270,26.08,6.57,9743.320
8,64,4096,1048576,1048576,1048576,1,1,9309,25,nta,5,forward,1,local,0,1,"0:0",16384,16384,1.002,38439161,26.08,6.57,9738.025
8,64,4096,1048576,1048576,1048576,1,1,9309,25,nta,5,forward,1,local,0,1,"0:0",16384,16384,1.002,38432010,26.08,6.57,9739.837
8,64,4096,1048576,1048576,1048576,1,1,9309,25,nta,5,forward,1,local,0,1,"0:0",16384,16384,1.002,38441987,26.08,6.57,9737.309
8,64,4096,1048576,1048576,1048576,1,1,9309,25,nta,5,forward,1,local,0,1,"0:0",16384,16384,1.002,38421116,26.08,6.57,9742.599
8,64,4096,1048576,1048576,1048576,1,1,10251,25,t0,5,forward,1,local,0,1,"0:0",16384,16384,1.000,41285263,24.21,5.95,10752.207
8,64,4096,1048576,1048576,1048576,1,1,10251,25,t0,5,forward,1,local,0,1,"0:0",16384,16384,1.000,41309227,24.21,5.96,10745.969
8,64,4096,1048576,1048576,1048576,1,1,10251,25,t0,5,forward,1,local,0,1,"0:0",16384,16384,1.000,41288922,24.21,5.95,10751.254
8,64,4096,1048576,1048576,1048576,1,1,10251,25,t0,5,forward,1,local,0,1,"0:0",16384,16384,1.000,41308529,24.21,5.96,10746.151
8,64,4096,1048576,1048576,1048576,1,1,10251,25,t0,5,forward,1,local,0,1,"0:0",16384,16384,1.000,41280778,24.21,5.95,10753.375
8,64,4096,1048576,1048576,1048576,1,1,10038,25,t1,5,forward,1,local,0,1,"0:0",16384,16384,0.990,37982069,26.08,6.02,10626.991
8,64,4096,1048576,1048576,1048576,1,1,10038,25,t1,5,forward,1,local,0,1,"0:0",16384,16384,0.990,37974560,26.08,6.02,10629.093
8,64,4096,1048576,1048576,1048576,1,1,10038,25,t1,5,forward,1,local,0,1,"0:0",16384,16384,0.989,37942461,26.08,6.02,10638.085
8,64,4096,1048576,1048576,1048576,1,1,10038,25,t1,5,forward,1,local,0,1,"0:0",16384,16384,0.990,37975485,26.08,6.02,10628.834
8,64,4096,1048576,1048576,1048576,1,1,10038,25,t1,5,forward,1,local,0,1,"0:0",16384,16384,0.990,37948826,26.08,6.02,10636.301
8,64,4096,1048576,1048576,1048576,1,1,10109,25,t2,5,forward,1,local,0,1,"0:0",16384,16384,0.999,44686450,22.35,6.03,10612.578
8,64,4096,1048576,1048576,1048576,1,1,10109,25,t2,5,forward,1,local,0,1,"0:0",16384,16384,0.998,44665113,22.35,6.03,10617.648
8,64,4096,1048576,1048576,1048576,1,1,10109,25,t2,5,forward,1,local,0,1,"0:0",16384,16384,0.999,44689155,22.35,6.03,10611.935
8,64,4096,1048576,1048576,1048576,1,1,10109,25,t2,5,forward,1,local,0,1,"0:0",16384,16384,1.003,44865551,22.35,6.05,10570.213
8,64,4096,1048576,1048576,1048576,1,1,10109,25,t2,5,forward,1,local,0,1,"0:0",16384,16384,1.000,44733248,22.35,6.04,10601.475
8,64,4096,1048576,1048576,1048576,1,1,5622,100,none,5,random,1,local,0,1,"0:0",16384,16384,1.000,38350519,26.08,10.86,5894.695
8,64,4096,1048576,1048576,1048576,1,1,5622,100,none,5,random,1,local,0,1,"0:0",16384,16384,0.999,38315968,26.08,10.85,5900.011
8,64,4096,1048576,1048576,1048576,1,1,5622,100,none,5,random,1,local,0,1,"0:0",16384,16384,1.000,38346465,26.08,10.86,5895.318
8,64,4096,1048576,1048576,1048576,1,1,5622,100,none,5,random,1,local,0,1,"0:0",16384,16384,0.999,38311918,26.08,10.85,5900.634
8,64,4096,1048576,1048576,1048576,1,1,5622,100,none,5,random,1,local,0,1,"0:0",16384,16384,1.000,38351961,26.08,10.86,5894.474
8,64,4096,1048576,1048576,1048576,1,1,5333,100,nta,5,random,1,local,0,1,"0:0",16384,16384,1.000,38345286,26.08,11.44,5592.440
8,64,4096,1048576,1048576,1048576,1,1,5333,100,nta,5,random,1,local,0,1,"0:0",16384,16384,1.000,38337334,26.08,11.44,5593.600
8,64,4096,1048576,1048576,1048576,1,1,5333,100,nta,5,random,1,local,0,1,"0:0",16384,16384,1.000,38351095,26.08,11.45,5591.593
8,64,4096,1048576,1048576,1048576,1,1,5333,100,nta,5,random,1,local,0,1,"0:0",16384,16384,0.999,38321947,26.08,11.44,5595.846
8,64,4096,1048576,1048576,1048576,1,1,5333,100,nta,5,random,1,local,0,1,"0:0",16384,16384,1.000,38349842,26.08,11.45,5591.776
8,64,4096,1048576,1048576,1048576,1,1,5448,100,t0,5,random,1,local,0,1,"0:0",16384,16384,1.001,34683342,28.87,11.22,5704.982
8,64,4096,1048576,1048576,1048576,1,1,5448,100,t0,5,random,1,local,0,1,"0:0",16384,16384,1.001,34681980,28.87,11.22,5705.206
8,64,4096,1048576,1048576,1048576,1,1,5448,100,t0,5,random,1,local,0,1,"0:0",16384,16384,1.001,34687500,28.87,11.22,5704.298
8,64,4096,1048576,1048576,1048576,1,1,5448,100,t0,5,random,1,local,0,1,"0:0",16384,16384,1.001,34683725,28.87,11.22,5704.919
8,64,4096,1048576,1048576,1048576,1,1,5448,100,t0,5,random,1,local,0,1,"0:0",16384,16384,1.001,34683992,28.87,11.22,5704.875
8,64,4096,1048576,1048576,1048576,1,1,5381,100,t1,5,random,1,local,0,1,"0:0",16384,16384,0.999,38324105,26.08,11.34,5645.894
8,64,4096,1048576,1048576,1048576,1,1,5381,100,t1,5,random,1,local,0,1,"0:0",16384,16384,1.000,38359467,26.08,11.35,5640.689
8,64,4096,1048576,1048576,1048576,1,1,5381,100,t1,5,random,1,local,0,1,"0:0",16384,16384,1.000,38331838,26.08,11.34,5644.755
8,64,4096,1048576,1048576,1048576,1,1,5381,100,t1,5,random,1,local,0,1,"0:0",16384,16384,1.000,38350041,26.08,11.34,5642.076
8,64,4096,1048576,1048576,1048576,1,1,5381,100,t1,5,random,1,local,0,1,"0:0",16384,16384,0.999,38318692,26.08,11.33,5646.692
8,64,4096,1048576,1048576,1048576,1,1,5387,100,t2,5,random,1,local,0,1,"0:0",16384,16384,1.001,38375762,26.08,11.34,5644.581
8,64,4096,1048576,1048576,1048576,1,1,5387,100,t2,5,random,1,local,0,1,"0:0",16384,16384,1.002,38407109,26.08,11.35,5639.974
8,64,4096,1048576,1048576,1048576,1,1,5387,100,t2,5,random,1,local,0,1,"0:0",16384,16384,1.001,38387683,26.08,11.34,5642.828
8,64,4096,1048576,1048576,1048576,1,1,5387,100,t2,5,random,1,local,0,1,"0:0",16384,16384,1.002,38407025,26.08,11.35,5639.986
8,64,4096,1048576,1048576,1048576,1,1,5387,100,t2,5,random,1,local,0,1,"0:0",16384,16384,1.001,38375645,26.08,11.34,5644.598
8,64,4096,1048576,1048576,1048576,1,1,6008,100,none,5,forward,1,local,0,1,"0:0",16384,16384,0.998,38263526,26.08,10.14,6313.740
8,64,4096,1048576,1048576,1048576,1,1,6008,100,none,5,forward,1,local,0,1,"0:0",16384,16384,0.999,38294565,26.08,10.14,6308.622
8,64,4096,1048576,1048576,1048576,1,1,6008,100,none,5,forward,1,local,0,1,"0:0",16384,16384,0.998,38260893,26.08,10.14,6314.174
8,64,4096,1048576,1048576,1048576,1,1,6008,100,none,5,forward,1,local,0,1,"0:0",16384,16384,0.999,38295433,26.08,10.15,6308.479
8,64,4096,1048576,1048576,1048576,1,1,6008,100,none,5,forward,1,local,0,1,"0:0",16384,16384,0.998,38258075,26.08,10.14,6314.640
8,64,4096,1048576,1048576,1048576,1,1,5623,100,nta,5,forward,1,local,0,1,"0:0",16384,16384,0.998,38282111,26.08,10.84,5906.279
8,64,4096,1048576,1048576,1048576,1,1,5623,100,nta,5,forward,1,local,0,1,"0:0",16384,16384,0.999,38308600,26.08,10.84,5902.195
8,64,4096,1048576,1048576,1048576,1,1,5623,100,nta,5,forward,1,local,0,1,"0:0",16384,16384,0.998,38285890,26.08,10.84,5905.696
8,64,4096,1048576,1048576,1048576,1,1,5623,100,nta,5,forward,1,local,0,1,"0:0",16384,16384,0.999,38307744,26.08,10.84,5902.327
8,64,4096,1048576,1048576,1048576,1,1,5623,100,nta,5,forward,1,local,0,1,"0:0",16384,16384,0.999,38290901,26.08,10.84,5904.923
8,64,4096,1048576,1048576,1048576,1,1,5639,100,t0,5,forward,1,local,0,1,"0:0",16384,16384,1.000,37033997,27.01,10.83,5911.576
8,64,4096,1048576,1048576,1048576,1,1,5639,100,t0,5,forward,1,local,0,1,"0:0",16384,16384,1.000,37010145,27.01,10.82,5915.386
8,64,4096,1048576,1048576,1048576,1,1,5639,100,t0,5,forward,1,local,0,1,"0:0",16384,16384,1.000,37030252,27.01,10.83,5912.174
8,64,4096,1048576,1048576,1048576,1,1,5639,100,t0,5,forward,1,local,0,1,"0:0",16384,16384,1.000,37011939,27.01,10.82,5915.099
8,64,4096,1048576,1048576,1048576,1,1,5639,100,t0,5,forward,1,local,0,1,"0:0",16384,16384,1.000,37031072,27.01,10.83,5912.043
8,64,4096,1048576,1048576,1048576,1,1,5641,100,t1,5,forward,1,local,0,1,"0:0",16384,16384,1.001,37076778,27.01,10.83,5906.849
8,64,4096,1048576,1048576,1048576,1,1,5641,100,t1,5,forward,1,local,0,1,"0:0",16384,16384,1.000,37043963,27.01,10.83,5912.082
8,64,4096,1048576,1048576,1048576,1,1,5641,100,t1,5,forward,1,local,0,1,"0:0",16384,16384,1.004,37190198,27.01,10.87,5888.835
8,64,4096,1048576,1048576,1048576,1,1,5641,100,t1,5,forward,1,local,0,1,"0:0",16384,16384,1.001,37053557,27.01,10.83,5910.551
8,64,4096,1048576,1048576,1048576,1,1,5641,100,t1,5,forward,1,local,0,1,"0:0",16384,16384,1.001,37074414,27.01,10.83,5907.226
8,64,4096,1048576,1048576,1048576,1,1,5634,100,t2,5,forward,1,local,0,1,"0:0",16384,16384,1.000,44752789,22.35,10.84,5905.889
8,64,4096,1048576,1048576,1048576,1,1,5634,100,t2,5,forward,1,local,0,1,"0:0",16384,16384,1.000,44716989,22.35,10.83,5910.617
8,64,4096,1048576,1048576,1048576,1,1,5634,100,t2,5,forward,1,local,0,1,"0:0",16384,16384,1.000,44754919,22.35,10.84,5905.608
8,64,4096,1048576,1048576,1048576,1,1,5634,100,t2,5,forward,1,local,0,1,"0:0",16384,16384,1.000,44722541,22.35,10.83,5909.883
8,64,4096,1048576,1048576,1048576,1,1,5634,100,t2,5,forward,1,local,0,1,"0:0",16384,16384,1.000,44750989,22.35,10.84,5906.127
8,64,4096,1048576,1048576,1048576,1,1,1237,500,none,5,random,1,local,0,1,"0:0",16384,16384,0.999,42924055,23.28,49.31,1297.863
8,64,4096,1048576,1048576,1048576,1,1,1237,500,none,5,random,1,local,0,1,"0:0",16384,16384,0.997,42838469,23.28,49.21,1300.456
8,64,4096,1048576,1048576,1048576,1,1,1237,500,none,5,random,1,local,0,1,"0:0",16384,16384,0.997,42827711,23.28,49.20,1300.782
8,64,4096,1048576,1048576,1048576,1,1,1237,500,none,5,random,1,local,0,1,"0:0",16384,16384,0.997,42826800,23.28,49.20,1300.810
8,64,4096,1048576,1048576,1048576,1,1,1237,500,none,5,random,1,local,0,1,"0:0",16384,16384,0.996,42798296,23.28,49.17,1301.676
8,64,4096,1048576,1048576,1048576,1,1,1235,500,nta,5,random,1,local,0,1,"0:0",16384,16384,1.000,38331924,26.08,49.40,1295.532
8,64,4096,1048576,1048576,1048576,1,1,1235,500,nta,5,random,1,local,0,1,"0:0",16384,16384,1.001,38368242,26.08,49.45,1294.306
8,64,4096,1048576,1048576,1048576,1,1,1235,500,nta,5,random,1,local,0,1,"0:0",16384,16384,1.000,38333840,26.08,49.40,1295.467
8,64,4096,1048576,1048576,1048576,1,1,1235,500,nta,5,random,1,local,0,1,"0:0",16384,16384,1.000,38366316,26.08,49.44,1294.371
8,64,4096,1048576,1048576,1048576,1,1,1235,500,nta,5,random,1,local,0,1,"0:0",16384,16384,1.000,38337180,26.08,49.41,1295.354
8,64,4096,1048576,1048576,1048576,1,1,1233,500,t0,5,random,1,local,0,1,"0:0",16384,16384,0.999,38308745,26.08,49.45,1294.216
8,64,4096,1048576,1048576,1048576,1,1,1233,500,t0,5,random,1,local,0,1,"0:0",16384,16384,0.998,38276940,26.08,49.41,1295.292
8,64,4096,1048576,1048576,1048576,1,1,1233,500,t0,5,random,1,local,0,1,"0:0",16384,16384,0.999,38303626,26.08,49.44,1294.389
8,64,4096,1048576,1048576,1048576,1,1,1233,500,t0,5,random,1,local,0,1,"0:0",16384,16384,0.998,38275397,26.08,49.41,1295.344
8,64,4096,1048576,1048576,1048576,1,1,1233,500,t0,5,random,1,local,0,1,"0:0",16384,16384,0.999,38301344,26.08,49.44,1294.467
8,64,4096,1048576,1048576,1048576,1,1,1230,500,t1,5,random,1,local,0,1,"0:0",16384,16384,0.997,36909649,27.01,49.47,1293.800
8,64,4096,1048576,1048576,1048576,1,1,1230,500,t1,5,random,1,local,0,1,"0:0",16384,16384,0.996,36864448,27.01,49.41,1295.386
8,64,4096,1048576,1048576,1048576,1,1,1230,500,t1,5,random,1,local,0,1,"0:0",16384,16384,0.997,36899509,27.01,49.45,1294.155
8,64,4096,1048576,1048576,1048576,1,1,1230,500,t1,5,random,1,local,0,1,"0:0",16384,16384,0.996,36871723,27.01,49.42,1295.130
8,64,4096,1048576,1048576,1048576,1,1,1230,500,t1,5,random,1,local,0,1,"0:0",16384,16384,0.997,36898777,27.01,49.45,1294.181
8,64,4096,1048576,1048576,1048576,1,1,1234,500,t2,5,random,1,local,0,1,"0:0",16384,16384,1.000,38330122,26.08,49.44,1294.544
8,64,4096,1048576,1048576,1048576,1,1,1234,500,t2,5,random,1,local,0,1,"0:0",16384,16384,1.000,38333957,26.08,49.44,1294.414
8,64,4096,1048576,1048576,1048576,1,1,1234,500,t2,5,random,1,local,0,1,"0:0",16384,16384,0.999,38308353,26.08,49.41,1295.279
8,64,4096,1048576,1048576,1048576,1,1,1234,500,t2,5,random,1,local,0,1,"0:0",16384,16384,1.000,38330708,26.08,49.44,1294.524
8,64,4096,1048576,1048576,1048576,1,1,1234,500,t2,5,random,1,local,0,1,"0:0",16384,16384,0.999,38307982,26.08,49.41,1295.292
8,64,4096,1048576,1048576,1048576,1,1,1247,500,none,5,forward,1,local,0,1,"0:0",16384,16384,0.996,36873629,27.01,48.74,1312.963
8,64,4096,1048576,1048576,1048576,1,1,1247,500,none,5,forward,1,local,0,1,"0:0",16384,16384,0.996,36891181,27.01,48.77,1312.338
8,64,4096,1048576,1048576,1048576,1,1,1247,500,none,5,forward,1,local,0,1,"0:0",16384,16384,0.996,36872077,27.01,48.74,1313.018
8,64,4096,1048576,1048576,1048576,1,1,1247,500,none,5,forward,1,local,0,1,"0:0",16384,16384,0.996,36887811,27.01,48.76,1312.458
8,64,4096,1048576,1048576,1048576,1,1,1247,500,none,5,forward,1,local,0,1,"0:0",16384,16384,0.996,36874289,27.01,48.75,1312.939
8,64,4096,1048576,1048576,1048576,1,1,1238,500,nta,5,forward,1,local,0,1,"0:0",16384,16384,1.003,43074029,23.28,49.44,1294.389
8,64,4096,1048576,1048576,1048576,1,1,1238,500,nta,5,forward,1,local,0,1,"0:0",16384,16384,1.002,43050175,23.28,49.42,1295.107
8,64,4096,1048576,1048576,1048576,1,1,1238,500,nta,5,forward,1,local,0,1,"0:0",16384,16384,1.003,43075732,23.28,49.45,1294.338
8,64,4096,1048576,1048576,1048576,1,1,1238,500,nta,5,forward,1,local,0,1,"0:0",16384,16384,1.002,43036322,23.28,49.40,1295.523
8,64,4096,1048576,1048576,1048576,1,1,1238,500,nta,5,forward,1,local,0,1,"0:0",16384,16384,1.003,43072607,23.28,49.44,1294.432
8,64,4096,1048576,1048576,1048576,1,1,1238,500,t0,5,forward,1,local,0,1,"0:0",16384,16384,1.003,41402175,24.21,49.43,1294.863
8,64,4096,1048576,1048576,1048576,1,1,1238,500,t0,5,forward,1,local,0,1,"0:0",16384,16384,1.002,41399606,24.21,49.42,1294.944
8,64,4096,1048576,1048576,1048576,1,1,1238,500,t0,5,forward,1,local,0,1,"0:0",16384,16384,1.003,41401752,24.21,49.43,1294.877
8,64,4096,1048576,1048576,1048576,1,1,1238,500,t0,5,forward,1,local,0,1,"0:0",16384,16384,1.003,41407551,24.21,49.43,1294.695
8,64,4096,1048576,1048576,1048576,1,1,1238,500,t0,5,forward,1,local,0,1,"0:0",16384,16384,1.003,41408200,24.21,49.43,1294.675
8,64,4096,1048576,1048576,1048576,1,1,1238,500,t1,5,forward,1,local,0,1,"0:0",16384,16384,1.002,43042902,23.28,49.41,1295.325
8,64,4096,1048576,1048576,1048576,1,1,1238,500,t1,5,forward,1,local,0,1,"0:0",16384,16384,1.003,43074829,23.28,49.45,1294.365
8,64,4096,1048576,1048576,1048576,1,1,1238,500,t1,5,forward,1,local,0,1,"0:0",16384,16384,1.002,43036137,23.28,49.40,1295.529
8,64,4096,1048576,1048576,1048576,1,1,1238,500,t1,5,forward,1,local,0,1,"0:0",16384,16384,1.003,43077644,23.28,49.45,1294.281
8,64,4096,1048576,1048576,1048576,1,1,1238,500,t1,5,forward,1,local,0,1,"0:0",16384,16384,1.002,43039722,23.28,49.40,1295.421
8,64,4096,1048576,1048576,1048576,1,1,1238,500,t2,5,forward,1,local,0,1,"0:0",16384,16384,1.003,37134641,27.01,49.45,1294.325
8,64,4096,1048576,1048576,1048576,1,1,1238,500,t2,5,forward,1,local,0,1,"0:0",16384,16384,1.002,37110664,27.01,49.41,1295.161
8,64,4096,1048576,1048576,1048576,1,1,1238,500,t2,5,forward,1,local,0,1,"0:0",16384,16384,1.006,37245371,27.01,49.59,1290.477
8,64,4096,1048576,1048576,1048576,1,1,1238,500,t2,5,forward,1,local,0,1,"0:0",16384,16384,1.002,37109986,27.01,49.41,1295.184
8,64,4096,1048576,1048576,1048576,1,1,1238,500,t2,5,forward,1,local,0,1,"0:0",16384,16384,1.003,37133893,27.01,49.45,1294.351
8,64,4096,1048576,1048576,1048576,1,1,253,2500,none,5,random,1,local,0,1,"0:0",16384,16384,1.004,37190188,27.01,242.32,264.116
8,64,4096,1048576,1048576,1048576,1,1,253,2500,none,5,random,1,local,0,1,"0:0",16384,16384,1.004,37165760,27.01,242.16,264.289
8,64,4096,1048576,1048576,1048576,1,1,253,2500,none,5,random,1,local,0,1,"0:0",16384,16384,1.005,37197283,27.01,242.36,264.065
8,64,4096,1048576,1048576,1048576,1,1,253,2500,none,5,random,1,local,0,1,"0:0",16384,16384,1.004,37165701,27.01,242.16,264.290
8,64,4096,1048576,1048576,1048576,1,1,253,2500,none,5,random,1,local,0,1,"0:0",16384,16384,1.004,37190312,27.01,242.32,264.115
8,64,4096,1048576,1048576,1048576,1,1,251,2500,nta,5,random,1,local,0,1,"0:0",16384,16384,1.000,44725118,22.35,243.09,263.276
8,64,4096,1048576,1048576,1048576,1,1,251,2500,nta,5,random,1,local,0,1,"0:0",16384,16384,0.997,44612606,22.35,242.48,263.940
8,64,4096,1048576,1048576,1048576,1,1,251,2500,nta,5,random,1,local,0,1,"0:0",16384,16384,0.997,44612341,22.35,242.48,263.941
8,64,4096,1048576,1048576,1048576,1,1,251,2500,nta,5,random,1,local,0,1,"0:0",16384,16384,0.997,44586145,22.35,242.34,264.096
8,64,4096,1048576,1048576,1048576,1,1,251,2500,nta,5,random,1,local,0,1,"0:0",16384,16384,0.997,44614680,22.35,242.49,263.927
8,64,4096,1048576,1048576,1048576,1,1,252,2500,t0,5,random,1,local,0,1,"0:0",16384,16384,1.001,38370782,26.08,242.35,264.084
8,64,4096,1048576,1048576,1048576,1,1,252,2500,t0,5,random,1,local,0,1,"0:0",16384,16384,1.001,38400020,26.08,242.53,263.883
8,64,4096,1048576,1048576,1048576,1,1,252,2500,t0,5,random,1,local,0,1,"0:0",16384,16384,1.001,38373260,26.08,242.36,264.067
