processor,node,bw
1-2-3-7,5,8596.875
1-2-3-7,6,8991.9
1-2-3-7,7,9355.45
1-2-4-5,1,7722.525
1-2-4-5,2,9239.350000000002
1-2-4-5,3,9229.775000000001
1-2-4-5,4,9387.275
1-2-4-5,5,9376.725
1-2-4-5,6,9349.875
1-2-4-5,7,8967.724999999999
1-2-4-6,1,11179.675000000001
1-2-4-6,2,15215.3
1-2-4-6,3,15576.099999999999
1-2-4-6,4,16934.175000000003
1-2-4-6,5,13028.675
1-2-4-6,6,11569.45
1-2-4-6,7,12624.150000000001
1-2-4-7,1,11033.125
1-2-4-7,2,14005.95
1-2-4-7,3,14812.275
1-2-4-7,4,14685.7
1-2-4-7,5,15089.275
1-2-4-7,6,14751.25
1-2-4-7,7,13972.099999999999
1-2-5-6,1,10834.55
1-2-5-6,2,14228.925
1-2-5-6,3,14494.2
1-2-5-6,4,14623.675
1-2-5-6,5,13536.875
1-2-5-6,6,12357.75
1-2-5-6,7,14707.85
1-2-5-7,1,10625.775
1-2-5-7,2,12364.25
1-2-5-7,3,12355.975
1-2-5-7,4,11091.05
1-2-5-7,5,11753.875
1-2-5-7,6,12987.775000000001
1-2-5-7,7,13774.275
1-2-6-7,1,8875.675000000001
1-2-6-7,2,13644.075
1-2-6-7,3,10430.15
1-2-6-7,4,8064.825000000001
1-2-6-7,5,8405.575
1-2-6-7,6,12922.625
1-2-6-7,7,14318.324999999999
1-3-4-5,1,8940.15
1-3-4-5,2,9119.125
1-3-4-5,3,8869.3
1-3-4-5,4,9116.025
1-3-4-5,5,9817.825
1-3-4-5,6,9299.525000000001
1-3-4-5,7,8971.675
1-3-4-6,1,12729.525
1-3-4-6,2,14580.35
1-3-4-6,3,14521.8
1-3-4-6,4,14985.599999999999
1-3-4-6,5,13779.025000000001
1-3-4-6,6,10960.400000000001
1-3-4-6,7,11433.275
1-3-4-7,1,11404.449999999999
1-3-4-7,2,12500.35
1-3-4-7,3,12542.925
1-3-4-7,4,11173.975
1-3-4-7,5,12803.925
1-3-4-7,6,13733.149999999998
1-3-4-7,7,13401.05
1-3-5-6,1,11701.1
1-3-5-6,2,13842.475
1-3-5-6,3,13563.599999999999
1-3-5-6,4,13739.725000000002
1-3-5-6,5,13707.55
1-3-5-6,6,12219.5
1-3-5-6,7,14255.625
1-3-5-7,1,10322.875
1-3-5-7,2,10486.0
1-3-5-7,3,10519.8
1-3-5-7,4,9701.3
1-3-5-7,5,9900.3
1-3-5-7,6,12186.775
1-3-5-7,7,11530.7
1-3-6-7,1,9021.224999999999
1-3-6-7,2,12686.974999999999
1-3-6-7,3,12601.925000000001
1-3-6-7,4,7881.4
1-3-6-7,5,8884.550000000001
1-3-6-7,6,12309.7
1-3-6-7,7,13275.7
1-4-5-6,1,8294.35
1-4-5-6,2,9440.35
1-4-5-6,3,9418.375
1-4-5-6,4,9409.85
1-4-5-6,5,9172.125
1-4-5-6,6,9454.075
1-4-5-6,7,9262.625
1-4-5-7,1,8865.675
1-4-5-7,2,9493.675
1-4-5-7,3,9538.400000000001
1-4-5-7,4,8106.575000000001
1-4-5-7,5,9402.7
1-4-5-7,6,9473.650000000001
1-4-5-7,7,8335.0
1-4-6-7,1,8841.45
1-4-6-7,2,14928.100000000002
1-4-6-7,3,14797.65
1-4-6-7,4,9508.45
1-4-6-7,5,9252.6
1-4-6-7,6,12841.900000000001
1-4-6-7,7,13929.974999999999
1-5-6-7,1,8657.425
1-5-6-7,2,14194.65
1-5-6-7,3,13908.15
1-5-6-7,4,9168.9
1-5-6-7,5,8957.2
1-5-6-7,6,12356.325
1-5-6-7,7,14173.199999999999
2-3-4-5,1,5747.375
2-3-4-5,2,5690.125
2-3-4-5,3,5546.6
2-3-4-5,4,5783.924999999999
2-3-4-5,5,5735.175
2-3-4-5,6,6640.275000000001
2-3-4-5,7,7480.275
2-3-4-6,1,7718.400000000001
2-3-4-6,2,8053.3
2-3-4-6,3,7982.325
2-3-4-6,4,8129.050000000001
2-3-4-6,5,7722.325
2-3-4-6,6,9315.375
2-3-4-6,7,8260.650000000001
2-3-4-7,1,7902.975
2-3-4-7,2,8589.125
2-3-4-7,3,8330.375
2-3-4-7,4,8073.425
2-3-4-7,5,8331.724999999999
2-3-4-7,6,9295.325
2-3-4-7,7,9379.45
2-3-5-6,1,7555.424999999999
2-3-5-6,2,7694.075
2-3-5-6,3,7661.5
2-3-5-6,4,7730.674999999999
2-3-5-6,5,7390.325
2-3-5-6,6,9217.449999999999
2-3-5-6,7,9022.55
2-3-5-7,1,7889.025000000001
2-3-5-7,2,8421.675000000001
2-3-5-7,3,8239.25
2-3-5-7,4,7757.05
2-3-5-7,5,8140.75
2-3-5-7,6,9268.875
2-3-5-7,7,9297.85
2-3-6-7,1,7128.324999999999
2-3-6-7,2,8413.5
2-3-6-7,3,8048.775
2-3-6-7,4,7797.675
2-3-6-7,5,7491.65
2-3-6-7,6,9123.6
2-3-6-7,7,9074.725
2-4-5-6,1,8742.325
2-4-5-6,2,8631.9
2-4-5-6,3,9206.475
2-4-5-6,4,9170.3
2-4-5-6,5,9149.974999999999
2-4-5-6,6,9235.15
2-4-5-6,7,9354.375
2-4-5-7,1,8020.075000000001
2-4-5-7,2,9122.575
2-4-5-7,3,9193.875
2-4-5-7,4,8089.9
2-4-5-7,5,9196.0
2-4-5-7,6,9199.599999999999
2-4-5-7,7,8861.099999999999
2-4-6-7,1,9283.775
2-4-6-7,2,14157.849999999999
2-4-6-7,3,11295.6
2-4-6-7,4,9381.375
2-4-6-7,5,9542.65
2-4-6-7,6,14266.099999999999
2-4-6-7,7,12767.724999999999
2-5-6-7,1,9230.050000000001
2-5-6-7,2,13101.925000000001
2-5-6-7,3,11484.825
2-5-6-7,4,9397.125
2-5-6-7,5,9384.625
2-5-6-7,6,12931.100000000002
2-5-6-7,7,13078.849999999999
3-4-5-6,1,8124.85
3-4-5-6,2,7774.5
3-4-5-6,3,7175.25
3-4-5-6,4,7872.225
3-4-5-6,5,7848.0
3-4-5-6,6,8732.675000000001
3-4-5-6,7,8885.925
3-4-5-7,1,8598.6
3-4-5-7,2,8756.45
3-4-5-7,3,8447.75
3-4-5-7,4,7418.025000000001
3-4-5-7,5,8845.7
3-4-5-7,6,9145.3
3-4-5-7,7,8608.5
3-4-6-7,1,9027.8
3-4-6-7,2,12777.900000000001
3-4-6-7,3,12056.675
3-4-6-7,4,9373.65
3-4-6-7,5,9465.1
3-4-6-7,6,13913.1
3-4-6-7,7,12251.300000000001
3-5-6-7,1,8890.400000000001
3-5-6-7,2,12488.575
3-5-6-7,3,11801.449999999999
3-5-6-7,4,9290.25
3-5-6-7,5,9027.775
3-5-6-7,6,13035.9
3-5-6-7,7,13426.725
4-5-6-7,1,6405.8
4-5-6-7,2,8311.025
4-5-6-7,3,8788.1
4-5-6-7,4,8315.7
4-5-6-7,5,9461.575
4-5-6-7,6,7950.9
4-5-6-7,7,7615.674999999999
