processor,node,bw
2-5-6-7,4,14880.960000000001
2-5-6-7,5,15224.720000000001
2-5-6-7,6,21038.800000000003
2-5-6-7,7,23058.88
3-4-5-6,0,11572.960000000001
3-4-5-6,1,13269.6
3-4-5-6,2,22186.960000000003
3-4-5-6,3,21587.680000000004
3-4-5-6,4,23782.08
3-4-5-6,5,18249.84
3-4-5-6,6,19223.120000000003
3-4-5-6,7,13602.400000000001
3-4-5-7,0,13573.840000000004
3-4-5-7,1,13710.88
3-4-5-7,2,22343.04
3-4-5-7,3,21588.0
3-4-5-7,4,16454.48
3-4-5-7,5,23604.08
3-4-5-7,6,19371.920000000002
3-4-5-7,7,15067.840000000004
3-4-6-7,0,18772.640000000003
3-4-6-7,1,15346.960000000001
3-4-6-7,2,22614.88
3-4-6-7,3,21042.72
3-4-6-7,4,14344.720000000001
3-4-6-7,5,14625.2
3-4-6-7,6,21356.640000000003
3-4-6-7,7,14126.48
3-5-6-7,0,18202.0
3-5-6-7,1,14264.0
3-5-6-7,2,22211.600000000002
3-5-6-7,3,19431.68
3-5-6-7,4,14820.960000000001
3-5-6-7,5,15237.6
3-5-6-7,6,18093.920000000002
3-5-6-7,7,20221.84
4-5-6-7,0,12618.96
4-5-6-7,1,9810.800000000001
4-5-6-7,2,22331.36
4-5-6-7,3,17910.960000000003
4-5-6-7,4,14665.920000000002
4-5-6-7,5,13604.720000000001
4-5-6-7,6,21034.96
4-5-6-7,7,13444.0
