processor,node,bw
1-4-6-7,3,47883.76000000001
1-4-6-7,4,30189.600000000002
1-4-6-7,5,28894.0
1-4-6-7,6,39756.0
1-4-6-7,7,43617.36
1-5-6-7,1,26604.64
1-5-6-7,2,43886.8
1-5-6-7,3,42474.16
1-5-6-7,4,29054.16
1-5-6-7,5,29479.92
1-5-6-7,6,36974.08
1-5-6-7,7,43389.04000000001
2-3-4-5,1,16222.88
2-3-4-5,2,18604.24
2-3-4-5,3,17670.48
2-3-4-5,4,18838.24
2-3-4-5,5,18734.079999999998
2-3-4-5,6,21265.440000000002
2-3-4-5,7,20292.4
2-3-4-6,1,22836.72
2-3-4-6,2,25675.440000000002
2-3-4-6,3,24022.48
2-3-4-6,4,27295.44
2-3-4-6,5,25813.84
2-3-4-6,6,28479.2
2-3-4-6,7,26350.72
2-3-4-7,1,25196.960000000003
2-3-4-7,2,27443.840000000004
2-3-4-7,3,25797.520000000004
2-3-4-7,4,26165.040000000005
2-3-4-7,5,27131.600000000002
2-3-4-7,6,29622.800000000003
2-3-4-7,7,27616.72
2-3-5-6,1,22629.440000000002
2-3-5-6,2,24938.72
2-3-5-6,3,23601.84
2-3-5-6,4,25589.280000000002
2-3-5-6,5,25211.92
2-3-5-6,6,28088.240000000005
2-3-5-6,7,27602.72
2-3-5-7,1,22529.839999999997
2-3-5-7,2,26362.48
2-3-5-7,3,24817.52
2-3-5-7,4,23866.48
2-3-5-7,5,25682.48
2-3-5-7,6,27654.480000000007
2-3-5-7,7,27473.2
2-3-6-7,1,23010.800000000003
2-3-6-7,2,26156.24
2-3-6-7,3,24129.68
2-3-6-7,4,23746.4
2-3-6-7,5,24116.72
2-3-6-7,6,27819.280000000006
2-3-6-7,7,28826.640000000003
2-4-5-6,1,24659.440000000002
2-4-5-6,2,25954.08
2-4-5-6,3,27111.68
2-4-5-6,4,27560.640000000003
2-4-5-6,5,28055.44
2-4-5-6,6,28292.559999999998
2-4-5-6,7,27435.36
2-4-5-7,1,21974.48
2-4-5-7,2,27828.0
2-4-5-7,3,28536.560000000005
2-4-5-7,4,24367.84
2-4-5-7,5,28546.72
2-4-5-7,6,28442.800000000003
2-4-5-7,7,26012.48
2-4-6-7,1,28847.920000000002
2-4-6-7,2,44374.0
2-4-6-7,3,33370.64000000001
2-4-6-7,4,30025.76
2-4-6-7,5,29566.800000000003
2-4-6-7,6,44509.76
2-4-6-7,7,38842.8
2-5-6-7,1,28980.560000000005
2-5-6-7,2,41795.28
2-5-6-7,3,35571.68000000001
2-5-6-7,4,28495.36
2-5-6-7,5,30174.96
2-5-6-7,6,40369.840000000004
2-5-6-7,7,41110.88
3-4-5-6,1,22479.84
3-4-5-6,2,23784.640000000003
3-4-5-6,3,22363.36
3-4-5-6,4,23996.800000000003
3-4-5-6,5,25237.520000000004
3-4-5-6,6,28130.16
3-4-5-6,7,24095.920000000002
3-4-5-7,1,25285.12
3-4-5-7,2,26238.0
3-4-5-7,3,24523.280000000002
3-4-5-7,4,22739.440000000002
3-4-5-7,5,27306.320000000003
3-4-5-7,6,28197.36
3-4-5-7,7,26847.120000000003
3-4-6-7,1,28632.480000000007
3-4-6-7,2,38912.0
3-4-6-7,3,36534.48
3-4-6-7,4,29761.840000000004
3-4-6-7,5,30232.64
3-4-6-7,6,42618.8
3-4-6-7,7,37109.200000000004
3-5-6-7,1,27061.920000000002
3-5-6-7,2,39415.76
3-5-6-7,3,36757.28
3-5-6-7,4,28790.96
3-5-6-7,5,27614.559999999998
3-5-6-7,6,40726.96
3-5-6-7,7,40019.600000000006
4-5-6-7,1,18238.64
4-5-6-7,2,25687.839999999997
4-5-6-7,3,26853.36
4-5-6-7,4,25413.120000000003
4-5-6-7,5,28266.48
4-5-6-7,6,25106.240000000005
4-5-6-7,7,22652.48
