processor,node,bw
1-2-3-5,5,6938.65
1-2-3-5,6,4648.85
1-2-3-5,7,4761.4
1-2-3-6,0,5103.375
1-2-3-6,1,4712.275
1-2-3-6,2,6520.325
1-2-3-6,3,7002.25
1-2-3-6,4,6822.325
1-2-3-6,5,6153.450000000001
1-2-3-6,6,4802.825
1-2-3-6,7,5386.55
1-2-3-7,0,4505.0
1-2-3-7,1,4617.8
1-2-3-7,2,6483.3
1-2-3-7,3,7228.6
1-2-3-7,4,5392.225
1-2-3-7,5,6439.874999999999
1-2-3-7,6,4517.075
1-2-3-7,7,5270.775
1-2-4-5,0,5349.025
1-2-4-5,1,4229.05
1-2-4-5,2,7311.0
1-2-4-5,3,6671.5
1-2-4-5,4,7545.125
1-2-4-5,5,6023.975
1-2-4-5,6,6118.825000000001
1-2-4-5,7,4719.375
1-2-4-6,0,6865.825000000001
1-2-4-6,1,5865.349999999999
1-2-4-6,2,7167.7
1-2-4-6,3,6396.874999999999
1-2-4-6,4,7166.125
1-2-4-6,5,5592.624999999999
1-2-4-6,6,6109.8
1-2-4-6,7,5211.75
1-2-4-7,0,6002.625000000001
1-2-4-7,1,6039.125
1-2-4-7,2,7181.025
1-2-4-7,3,6592.074999999999
1-2-4-7,4,6374.599999999999
1-2-4-7,5,5494.65
1-2-4-7,6,5491.25
1-2-4-7,7,6314.725
1-2-5-6,0,6065.049999999999
1-2-5-6,1,5825.549999999999
1-2-5-6,2,7731.55
1-2-5-6,3,5423.7
1-2-5-6,4,6892.85
1-2-5-6,5,5979.900000000001
1-2-5-6,6,6312.1
1-2-5-6,7,6859.175
1-2-5-7,0,5643.275
1-2-5-7,1,5120.9
1-2-5-7,2,7328.175000000001
1-2-5-7,3,6408.200000000001
1-2-5-7,4,5272.2
1-2-5-7,5,6610.95
1-2-5-7,6,5652.9
1-2-5-7,7,7070.174999999999
1-2-6-7,0,6389.125
1-2-6-7,1,5145.6
1-2-6-7,2,7184.275
1-2-6-7,3,5556.75
1-2-6-7,4,4044.925
1-2-6-7,5,4166.35
1-2-6-7,6,5538.075000000001
1-2-6-7,7,7193.799999999999
1-3-4-5,0,4892.1
1-3-4-5,1,4498.65
1-3-4-5,2,6003.0
1-3-4-5,3,7185.65
1-3-4-5,4,7589.200000000001
1-3-4-5,5,6729.549999999999
1-3-4-5,6,5780.925
1-3-4-5,7,4711.525
1-3-4-6,0,5782.925000000001
1-3-4-6,1,6335.075000000001
1-3-4-6,2,6300.85
1-3-4-6,3,6920.6
1-3-4-6,4,7254.6
1-3-4-6,5,5480.425
1-3-4-6,6,6164.275000000001
1-3-4-6,7,4850.275
1-3-4-7,0,5525.599999999999
1-3-4-7,1,7083.174999999999
1-3-4-7,2,6305.5
1-3-4-7,3,7016.9
1-3-4-7,4,6055.275
1-3-4-7,5,6402.725
1-3-4-7,6,5246.525000000001
1-3-4-7,7,6261.05
1-3-5-6,0,5544.525
1-3-5-6,1,5639.875
1-3-5-6,2,6587.85
1-3-5-6,3,6923.674999999999
1-3-5-6,4,6894.175
1-3-5-6,5,6533.874999999999
1-3-5-6,6,5899.375
1-3-5-6,7,6463.700000000001
1-3-5-7,0,4908.125
1-3-5-7,1,6247.425
1-3-5-7,2,6004.725
1-3-5-7,3,6932.8
1-3-5-7,4,5519.4
1-3-5-7,5,6854.95
1-3-5-7,6,4877.6
1-3-5-7,7,6076.575
1-3-6-7,0,5567.5
1-3-6-7,1,5161.925
1-3-6-7,2,6710.1
1-3-6-7,3,6774.075
1-3-6-7,4,4061.0
1-3-6-7,5,4332.025
1-3-6-7,6,5136.275
1-3-6-7,7,6278.349999999999
1-4-5-6,0,4728.65
1-4-5-6,1,4089.675
1-4-5-6,2,6466.674999999999
