processor,node,bw
0-1-3-7,4,17991.84
0-1-3-7,5,19537.28
0-1-3-7,6,15871.760000000002
0-1-3-7,7,16720.72
0-1-4-5,0,16234.64
0-1-4-5,1,15054.960000000001
0-1-4-5,2,20620.64
0-1-4-5,3,20507.2
0-1-4-5,4,23757.44
0-1-4-5,5,18067.040000000005
0-1-4-5,6,15267.6
0-1-4-5,7,12500.16
0-1-4-6,0,24203.2
0-1-4-6,1,18328.96
0-1-4-6,2,20596.72
0-1-4-6,3,19569.84
0-1-4-6,4,23184.64
0-1-4-6,5,16063.6
0-1-4-6,6,15631.2
0-1-4-6,7,13995.520000000002
0-1-4-7,0,20474.32
0-1-4-7,1,24037.760000000002
0-1-4-7,2,20627.040000000005
0-1-4-7,3,19569.440000000002
0-1-4-7,4,20362.4
0-1-4-7,5,16810.320000000003
0-1-4-7,6,15996.559999999998
0-1-4-7,7,15299.519999999999
0-1-5-6,0,21338.4
0-1-5-6,1,18350.72
0-1-5-6,2,20542.320000000003
0-1-5-6,3,19660.480000000003
0-1-5-6,4,21972.239999999998
0-1-5-6,5,18388.72
0-1-5-6,6,15481.359999999999
0-1-5-6,7,15773.36
0-1-5-7,0,19006.960000000003
0-1-5-7,1,19451.680000000004
0-1-5-7,2,21522.08
0-1-5-7,3,19683.52
0-1-5-7,4,16737.36
0-1-5-7,5,21382.559999999998
0-1-5-7,6,15196.159999999998
0-1-5-7,7,16045.2
0-1-6-7,0,20956.560000000005
0-1-6-7,1,15640.800000000001
0-1-6-7,2,20613.440000000002
0-1-6-7,3,18179.600000000002
0-1-6-7,4,13049.520000000002
0-1-6-7,5,11972.32
0-1-6-7,6,15799.920000000002
0-1-6-7,7,15544.64
0-2-3-4,0,16197.359999999999
0-2-3-4,1,14935.04
0-2-3-4,2,24504.72
0-2-3-4,3,23826.8
0-2-3-4,4,24050.399999999998
0-2-3-4,5,17340.640000000003
0-2-3-4,6,14755.36
0-2-3-4,7,15178.800000000001
0-2-3-5,0,14687.279999999999
0-2-3-5,1,15840.320000000002
0-2-3-5,2,24971.120000000003
0-2-3-5,3,21328.08
0-2-3-5,4,22620.320000000003
0-2-3-5,5,22674.24
0-2-3-5,6,14811.6
0-2-3-5,7,14151.44
0-2-3-6,0,16262.320000000002
0-2-3-6,1,14014.88
0-2-3-6,2,24539.120000000003
0-2-3-6,3,21687.2
0-2-3-6,4,21153.52
0-2-3-6,5,17706.960000000003
0-2-3-6,6,20004.56
0-2-3-6,7,15148.0
0-2-3-7,0,15033.520000000002
0-2-3-7,1,15991.760000000002
0-2-3-7,2,25435.2
0-2-3-7,3,21771.120000000003
0-2-3-7,4,17919.359999999997
0-2-3-7,5,20036.64
0-2-3-7,6,14641.520000000002
0-2-3-7,7,15389.36
0-2-4-5,0,16056.159999999998
0-2-4-5,1,15436.160000000002
0-2-4-5,2,24310.08
0-2-4-5,3,20457.2
0-2-4-5,4,23826.64
0-2-4-5,5,19340.559999999998
0-2-4-5,6,19748.4
0-2-4-5,7,15281.36
0-2-4-6,0,22820.32
0-2-4-6,1,17636.079999999998
0-2-4-6,2,24315.2
0-2-4-6,3,20319.440000000002
0-2-4-6,4,23231.36
0-2-4-6,5,17910.16
0-2-4-6,6,23447.2
0-2-4-6,7,15720.800000000001
0-2-4-7,0,22518.08
0-2-4-7,1,18914.480000000003
0-2-4-7,2,23984.320000000003
0-2-4-7,3,20125.920000000002
0-2-4-7,4,20515.68
0-2-4-7,5,17328.079999999998
0-2-4-7,6,22202.400000000005
0-2-4-7,7,17130.320000000003
0-2-5-6,0,21374.32
0-2-5-6,1,14746.800000000001
0-2-5-6,2,23663.84
0-2-5-6,3,19190.640000000003
0-2-5-6,4,22047.440000000002
0-2-5-6,5,22013.2
0-2-5-6,6,22711.760000000002
0-2-5-6,7,16407.04
0-2-5-7,0,21129.440000000002
0-2-5-7,1,16897.68
0-2-5-7,2,24801.520000000004
0-2-5-7,3,19391.680000000004
0-2-5-7,4,17317.68
0-2-5-7,5,20587.440000000002
0-2-5-7,6,20475.28
0-2-5-7,7,20491.440000000002
0-2-6-7,0,22201.680000000004
0-2-6-7,1,15065.919999999998
0-2-6-7,2,23758.96
0-2-6-7,3,17189.12
0-2-6-7,4,13060.32
0-2-6-7,5,14381.6
0-2-6-7,6,23754.48
0-2-6-7,7,16522.8
0-3-4-5,0,14435.520000000002
0-3-4-5,1,16470.24
0-3-4-5,2,21293.28
0-3-4-5,3,21388.24
0-3-4-5,4,24413.840000000004
0-3-4-5,5,22157.039999999997
0-3-4-5,6,18189.52
0-3-4-5,7,14919.280000000002
0-3-4-6,0,20381.6
0-3-4-6,1,17855.28
0-3-4-6,2,22657.760000000002
0-3-4-6,3,21940.4
0-3-4-6,4,23073.120000000003
0-3-4-6,5,17657.440000000002
0-3-4-6,6,20863.68
0-3-4-6,7,13671.84
0-3-4-7,0,20901.600000000002
0-3-4-7,1,22035.28
0-3-4-7,2,22671.280000000002
0-3-4-7,3,21509.2
0-3-4-7,4,19913.36
0-3-4-7,5,20374.4
0-3-4-7,6,19548.24
0-3-4-7,7,16896.320000000003
0-3-5-6,0,19049.52
0-3-5-6,1,15888.160000000002
0-3-5-6,2,22157.04
0-3-5-6,3,21738.48
0-3-5-6,4,21985.680000000004
0-3-5-6,5,21249.920000000002
0-3-5-6,6,21340.48
0-3-5-6,7,14404.88
0-3-5-7,0,18008.800000000003
0-3-5-7,1,19631.04
0-3-5-7,2,23281.840000000004
0-3-5-7,3,21741.68
0-3-5-7,4,16657.600000000002
0-3-5-7,5,21944.800000000003
0-3-5-7,6,18147.600000000002
0-3-5-7,7,20667.2
0-3-6-7,0,19008.560000000005
0-3-6-7,1,17658.079999999998
0-3-6-7,2,22996.480000000003
0-3-6-7,3,20068.4
0-3-6-7,4,12985.920000000002
0-3-6-7,5,13985.36
0-3-6-7,6,21565.360000000004
0-3-6-7,7,16410.160000000003
0-4-5-6,0,15563.360000000004
0-4-5-6,1,15210.320000000002
0-4-5-6,2,22333.120000000003
0-4-5-6,3,19798.48
0-4-5-6,4,23655.36
0-4-5-6,5,18692.16
0-4-5-6,6,22259.36
0-4-5-6,7,15518.560000000001
0-4-5-7,0,15518.560000000001
0-4-5-7,1,15096.48
0-4-5-7,2,21738.0
0-4-5-7,3,19824.160000000003
0-4-5-7,4,17863.28
0-4-5-7,5,21450.800000000003
0-4-5-7,6,19676.88
0-4-5-7,7,15348.960000000001
0-4-6-7,0,21137.04
0-4-6-7,1,15986.08
0-4-6-7,2,22097.680000000004
0-4-6-7,3,18192.8
0-4-6-7,4,16644.88
0-4-6-7,5,14879.44
0-4-6-7,6,23667.84
0-4-6-7,7,18852.56
0-5-6-7,0,19119.199999999997
0-5-6-7,1,14964.640000000003
0-5-6-7,2,22340.880000000005
0-5-6-7,3,18403.68
0-5-6-7,4,15616.24
0-5-6-7,5,16105.6
0-5-6-7,6,20444.800000000003
0-5-6-7,7,19448.64
1-2-3-4,0,14913.2
1-2-3-4,1,15424.560000000001
1-2-3-4,2,20891.520000000004
1-2-3-4,3,23758.0
1-2-3-4,4,23894.48
1-2-3-4,5,17394.320000000003
1-2-3-4,6,12328.0
1-2-3-4,7,14302.800000000001
1-2-3-5,0,14441.760000000002
1-2-3-5,1,13549.120000000003
1-2-3-5,2,22304.320000000003
1-2-3-5,3,23584.0
1-2-3-5,4,22585.040000000005
1-2-3-5,5,22203.68
1-2-3-5,6,14876.320000000002
1-2-3-5,7,15236.48
1-2-3-6,0,16330.800000000001
1-2-3-6,1,15079.279999999999
1-2-3-6,2,20865.04
1-2-3-6,3,22407.2
1-2-3-6,4,21831.440000000002
1-2-3-6,5,19691.040000000005
1-2-3-6,6,15369.04
1-2-3-6,7,17236.960000000003
1-2-3-7,0,14416.0
1-2-3-7,1,14776.960000000001
1-2-3-7,2,20746.56
1-2-3-7,3,23131.520000000004
1-2-3-7,4,17255.120000000003
1-2-3-7,5,20607.6
1-2-3-7,6,14454.64
1-2-3-7,7,16866.48
1-2-4-5,0,17116.88
1-2-4-5,1,13532.960000000001
1-2-4-5,2,23395.2
1-2-4-5,3,21348.800000000003
1-2-4-5,4,24144.4
1-2-4-5,5,19276.72
1-2-4-5,6,19580.24
1-2-4-5,7,15102.0
1-2-4-6,0,21970.640000000003
1-2-4-6,1,18769.12
1-2-4-6,2,22936.64
1-2-4-6,3,20470.0
1-2-4-6,4,22931.600000000002
1-2-4-6,5,17896.399999999998
1-2-4-6,6,19551.36
1-2-4-6,7,16677.600000000002
1-2-4-7,0,19208.400000000005
1-2-4-7,1,19325.2
1-2-4-7,2,22979.28
1-2-4-7,3,21094.64
1-2-4-7,4,20398.72
1-2-4-7,5,17582.88
1-2-4-7,6,17572.0
1-2-4-7,7,20207.120000000003
1-2-5-6,0,19408.16
1-2-5-6,1,18641.76
1-2-5-6,2,24740.960000000003
1-2-5-6,3,17355.84
1-2-5-6,4,22057.120000000003
1-2-5-6,5,19135.680000000004
1-2-5-6,6,20198.72
1-2-5-6,7,21949.36
1-2-5-7,0,18058.48
1-2-5-7,1,16386.88
1-2-5-7,2,23450.160000000003
1-2-5-7,3,20506.240000000005
1-2-5-7,4,16871.04
1-2-5-7,5,21155.04
1-2-5-7,6,18089.28
1-2-5-7,7,22624.559999999998
1-2-6-7,0,20445.2
1-2-6-7,1,16465.920000000002
1-2-6-7,2,22989.68
1-2-6-7,3,17781.600000000002
1-2-6-7,4,12943.760000000002
1-2-6-7,5,13332.320000000002
1-2-6-7,6,17721.840000000004
1-2-6-7,7,23020.16
1-3-4-5,0,15654.720000000001
1-3-4-5,1,14395.68
1-3-4-5,2,19209.600000000002
1-3-4-5,3,22994.08
1-3-4-5,4,24285.440000000002
1-3-4-5,5,21534.559999999998
1-3-4-5,6,18498.960000000003
1-3-4-5,7,15076.88
1-3-4-6,0,18505.360000000004
1-3-4-6,1,20272.240000000005
1-3-4-6,2,20162.72
1-3-4-6,3,22145.920000000002
1-3-4-6,4,23214.72
1-3-4-6,5,17537.36
1-3-4-6,6,19725.680000000004
1-3-4-6,7,15520.88
1-3-4-7,0,17681.92
1-3-4-7,1,22666.16
1-3-4-7,2,20177.600000000002
1-3-4-7,3,22454.08
1-3-4-7,4,19376.88
1-3-4-7,5,20488.72
1-3-4-7,6,16788.88
1-3-4-7,7,20035.36
1-3-5-6,0,17742.48
1-3-5-6,1,18047.600000000002
1-3-5-6,2,21081.120000000003
1-3-5-6,3,22155.76
1-3-5-6,4,22061.36
1-3-5-6,5,20908.399999999998
1-3-5-6,6,18878.0
1-3-5-6,7,20683.840000000004
1-3-5-7,0,15706.0
1-3-5-7,1,19991.760000000002
1-3-5-7,2,19215.120000000003
1-3-5-7,3,22184.960000000003
1-3-5-7,4,17662.079999999998
1-3-5-7,5,21935.84
1-3-5-7,6,15608.320000000002
1-3-5-7,7,19445.04
1-3-6-7,0,17816.0
1-3-6-7,1,16518.16
1-3-6-7,2,21472.320000000003
1-3-6-7,3,21677.04
1-3-6-7,4,12995.2
1-3-6-7,5,13862.48
1-3-6-7,6,16436.079999999998
1-3-6-7,7,20090.72
1-4-5-6,0,15131.68
1-4-5-6,1,13086.960000000001
1-4-5-6,2,20693.36
1-4-5-6,3,20678.48
1-4-5-6,4,23560.0
1-4-5-6,5,18551.920000000002
1-4-5-6,6,18941.760000000002
1-4-5-6,7,15207.120000000003
1-4-5-7,0,15789.36
1-4-5-7,1,15928.08
1-4-5-7,2,20090.72
1-4-5-7,3,20677.600000000002
1-4-5-7,4,17606.4
1-4-5-7,5,21692.88
1-4-5-7,6,17411.12
1-4-5-7,7,16766.88
1-4-6-7,0,20506.08
1-4-6-7,1,16660.960000000003
1-4-6-7,2,21126.800000000003
1-4-6-7,3,19563.84
1-4-6-7,4,15478.64
1-4-6-7,5,14873.2
1-4-6-7,6,16994.960000000003
1-4-6-7,7,17969.120000000003
1-5-6-7,0,18982.72
1-5-6-7,1,15227.759999999998
1-5-6-7,2,20781.2
1-5-6-7,3,17861.760000000002
1-5-6-7,4,14819.04
1-5-6-7,5,16048.24
1-5-6-7,6,19780.08
1-5-6-7,7,23204.48
2-3-4-5,0,9632.32
2-3-4-5,1,9482.720000000001
2-3-4-5,2,24912.960000000003
2-3-4-5,3,22562.0
2-3-4-5,4,24384.4
2-3-4-5,5,24306.64
2-3-4-5,6,13659.44
2-3-4-5,7,11075.68
2-3-4-6,0,12863.12
2-3-4-6,1,12418.080000000002
2-3-4-6,2,24400.559999999998
2-3-4-6,3,22167.920000000002
2-3-4-6,4,23261.520000000004
2-3-4-6,5,18657.840000000004
2-3-4-6,6,15076.239999999998
2-3-4-6,7,14371.279999999999
2-3-4-7,0,13499.68
2-3-4-7,1,12930.4
2-3-4-7,2,24358.08
2-3-4-7,3,23635.68
2-3-4-7,4,21316.960000000003
2-3-4-7,5,21350.960000000003
2-3-4-7,6,16426.0
2-3-4-7,7,15170.800000000001
2-3-5-6,0,11744.08
2-3-5-6,1,12340.32
2-3-5-6,2,25018.88
2-3-5-6,3,19560.960000000003
2-3-5-6,4,22095.039999999997
2-3-5-6,5,21357.120000000003
2-3-5-6,6,16334.48
2-3-5-6,7,14946.24
2-3-5-7,0,13271.44
2-3-5-7,1,12097.279999999999
2-3-5-7,2,24566.800000000003
2-3-5-7,3,20567.120000000003
2-3-5-7,4,18675.760000000002
2-3-5-7,5,23151.28
2-3-5-7,6,16341.68
2-3-5-7,7,16142.24
2-3-6-7,0,13492.720000000001
2-3-6-7,1,11991.92
2-3-6-7,2,24383.120000000003
2-3-6-7,3,18574.96
2-3-6-7,4,13050.320000000002
2-3-6-7,5,15213.04
2-3-6-7,6,16726.88
2-3-6-7,7,16135.840000000004
2-4-5-6,0,14427.120000000003
2-4-5-6,1,15018.72
2-4-5-6,2,24201.68
2-4-5-6,3,19811.920000000002
2-4-5-6,4,23623.040000000005
2-4-5-6,5,18366.64
2-4-5-6,6,21759.28
2-4-5-6,7,15082.400000000001
2-4-5-7,0,14661.359999999999
2-4-5-7,1,12429.520000000002
2-4-5-7,2,24178.88
2-4-5-7,3,20209.28
2-4-5-7,4,17935.920000000002
2-4-5-7,5,22833.84
2-4-5-7,6,19913.12
2-4-5-7,7,16131.120000000003
2-4-6-7,0,20388.96
2-4-6-7,1,15359.680000000002
2-4-6-7,2,23957.680000000004
2-4-6-7,3,18801.28
2-4-6-7,4,15739.119999999999
2-4-6-7,5,16361.359999999999
2-4-6-7,6,24319.84
2-4-6-7,7,17080.16
2-5-6-7,0,18032.320000000003
2-5-6-7,1,16293.920000000002
2-5-6-7,2,24220.72
2-5-6-7,3,17354.079999999998
2-5-6-7,4,15210.64
2-5-6-7,5,16098.480000000003
2-5-6-7,6,20904.960000000003
2-5-6-7,7,22863.36
3-4-5-6,0,12264.0
3-4-5-6,1,15725.44
3-4-5-6,2,22129.440000000002
3-4-5-6,3,21639.2
3-4-5-6,4,23652.960000000003
3-4-5-6,5,18280.88
3-4-5-6,6,20041.760000000002
3-4-5-6,7,14186.320000000002
3-4-5-7,0,14222.720000000001
3-4-5-7,1,15418.48
3-4-5-7,2,22240.640000000003
3-4-5-7,3,20731.440000000002
3-4-5-7,4,16964.4
3-4-5-7,5,23444.160000000003
3-4-5-7,6,19424.0
3-4-5-7,7,16938.32
3-4-6-7,0,18747.92
3-4-6-7,1,15399.6
3-4-6-7,2,22034.880000000005
3-4-6-7,3,21652.88
3-4-6-7,4,16644.8
3-4-6-7,5,16599.52
3-4-6-7,6,22991.2
3-4-6-7,7,15376.96
3-5-6-7,0,18190.32
3-5-6-7,1,14275.2
3-5-6-7,2,21417.04
3-5-6-7,3,20304.64
3-5-6-7,4,15974.480000000003
3-5-6-7,5,15365.44
3-5-6-7,6,18677.28
3-5-6-7,7,21032.08
4-5-6-7,0,13179.44
4-5-6-7,1,9906.0
4-5-6-7,2,22308.640000000003
4-5-6-7,3,17852.48
4-5-6-7,4,16865.359999999997
4-5-6-7,5,15679.84
4-5-6-7,6,22246.880000000005
4-5-6-7,7,15117.520000000002
